Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,-9999
111,Waldemar Anton,de GER,DF,Stuttgart,de Bundesliga,24,1996,31,30,2711,30.1,0,0.03,0,0,0,0.1,0,0,0.03,0.03,0,0.03,0.04,0.04,0.01,0.05,0.04,0.01,0.05,0.04,0.05,Matches,5e66fa06
112,José Antonio Miranda,gq EQG,MFDF,Getafe,es La Liga,22,1998,4,0,26,0.3,0,0,0,0,0,3.33,0,0,0,0,0,0,0.67,0.67,0,0.67,0.69,0,0.69,0.69,0.69,Matches,683788fd
113,Michail Antonio,jm JAM,FW,West Ham,eng Premier League,30,1990,26,24,1974,21.9,0.46,0.23,0.46,0,0,0.14,0,0.46,0.23,0.68,0.46,0.68,0.52,0.52,0.11,0.63,0.52,0.11,0.62,0.52,0.62,Matches,ac05f970
114,Valentin Antov,bg BUL,DF,Bologna,it Serie A,19,2000,5,2,232,2.6,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,Matches,8f68aa41
115,Houssem Aouar,fr FRA,MFFW,Lyon,fr Ligue 1,22,1998,30,23,1781,19.8,0.35,0.15,0.25,0.1,0.1,0.15,0.05,0.35,0.15,0.51,0.25,0.4,0.52,0.44,0.2,0.65,0.52,0.2,0.72,0.44,0.65,Matches,a5db0bec
116,Adil Aouchiche,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,18,2002,34,21,1731,19.2,0.1,0.26,0.1,0,0,0.1,0,0.1,0.26,0.36,0.1,0.36,0.17,0.17,0.27,0.44,0.17,0.27,0.44,0.17,0.44,Matches,b94b8be1
117,Dennis Appiah,fr FRA,DF,Nantes,fr Ligue 1,28,1992,22,16,1556,17.3,0,0.12,0,0,0,0.17,0,0,0.12,0.12,0,0.12,0.01,0.01,0.06,0.07,0.01,0.06,0.07,0.01,0.07,Matches,feb5d3ab
118,Aritz Arambarri,es ESP,DF,Real Sociedad,es La Liga,22,1998,1,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.33,0,0.33,0.5,0,0.5,0.5,0.5,Matches,f28876e5
119,Mauro Arambarri,uy URU,MF,Getafe,es La Liga,24,1995,34,33,2983,33.1,0.09,0,0.09,0,0,0.33,0,0.09,0,0.09,0.09,0.09,0.07,0.07,0.06,0.13,0.07,0.06,0.13,0.07,0.13,Matches,58afe001
120,Charles Aránguiz,cl CHI,MF,Leverkusen,de Bundesliga,31,1989,21,20,1669,18.5,0,0,0,0,0,0.22,0,0,0,0,0,0,0.04,0.04,0.04,0.08,0.04,0.04,0.08,0.04,0.08,Matches,56413b1f
121,Luiz Araújo,br BRA,MF,Lille,fr Ligue 1,24,1996,28,17,1496,16.6,0.24,0.12,0.24,0,0,0.3,0,0.24,0.12,0.36,0.24,0.36,0.22,0.22,0.16,0.38,0.22,0.16,0.38,0.22,0.38,Matches,fa18c72e
122,Néstor Araujo,mx MEX,DF,Celta Vigo,es La Liga,28,1991,33,26,2426,27,0,0,0,0,0,0.19,0,0,0,0,0,0,0.01,0.01,0.03,0.04,0.01,0.02,0.04,0.01,0.04,Matches,27a013f7
123,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,21,1999,24,16,1510,16.8,0.12,0.06,0.12,0,0,0.18,0,0.12,0.06,0.18,0.12,0.18,0.1,0.1,0.01,0.1,0.09,0.01,0.1,0.09,0.1,Matches,2bef2bca
124,Anaitz Arbilla,es ESP,DF,Eibar,es La Liga,33,1987,34,30,2807,31.2,0,0.03,0,0,0,0.26,0,0,0.03,0.03,0,0.03,0.04,0.04,0.03,0.07,0.04,0.03,0.07,0.04,0.07,Matches,850c0a0d
125,Alphonse Areola,fr FRA,GK,Fulham,eng Premier League,27,1993,36,36,3240,36,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2f965a72
126,Santiago Arias,co COL,DF,Leverkusen,de Bundesliga,28,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,fdd60087
127,Karim Aribi,dz ALG,FW,Nîmes,fr Ligue 1,26,1994,13,2,294,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.06,0.36,0.31,0.07,0.38,0.31,0.38,Matches,8534272
128,Unai Arietaleanizbeaskoa,es ESP,FWMF,Eibar,es La Liga,21,1999,4,0,47,0.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches,74d9a90b
129,Nicolò Armini,it ITA,DF,Lazio,it Serie A,19,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2f7407fa
130,Stuart Armstrong,sct SCO,MF,Southampton,eng Premier League,28,1992,33,32,2764,30.7,0.13,0.16,0.13,0,0,0.1,0,0.13,0.16,0.29,0.13,0.29,0.1,0.1,0.09,0.19,0.1,0.09,0.18,0.1,0.18,Matches,97333cf5
131,Maximilian Arnold,de GER,MF,Wolfsburg,de Bundesliga,26,1994,30,30,2585,28.7,0.1,0.21,0.1,0,0,0.24,0.03,0.1,0.21,0.31,0.1,0.31,0.07,0.07,0.17,0.24,0.07,0.17,0.24,0.07,0.24,Matches,86e119e0
132,Toluwalas Arokodare,ng NGA,FW,Köln,de Bundesliga,19,2000,10,0,112,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.33,0,0.33,0.34,0.01,0.35,0.34,0.35,Matches,a42760bc
133,Sergio Arribas,es ESP,FWDF,Real Madrid,es La Liga,18,2001,8,0,135,1.5,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0.07,0.02,0.03,0.05,0.02,0.05,Matches,1e465e70
134,Kepa Arrizabalaga,es ESP,GK,Chelsea,eng Premier League,25,1994,7,6,585,6.5,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,28d596a0
135,Tolgay Arslan,de GER,MF,Udinese,it Serie A,29,1990,30,25,1818,20.2,0.15,0,0.15,0,0,0.45,0,0.15,0,0.15,0.15,0.15,0.05,0.05,0.01,0.06,0.05,0.02,0.07,0.05,0.07,Matches,963a328b
136,Kwadwo Asamoah,gh GHA,DFMF,Cagliari,it Serie A,31,1988,9,1,224,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0.04,0.03,0,0.03,0.03,0.03,Matches,089550f5
137,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,de Bundesliga,23,1997,13,8,762,8.5,0.12,0,0.12,0,0,0.24,0,0.12,0,0.12,0.12,0.12,0.07,0.07,0.02,0.09,0.07,0.03,0.09,0.07,0.09,Matches,e26fcca3
138,Sergio Asenjo,es ESP,GK,Villarreal,es La Liga,31,1989,36,36,3240,36,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9f0ea33f
139,Marco Asensio,es ESP,FWMF,Real Madrid,es La Liga,24,1996,35,21,1869,20.8,0.24,0.1,0.24,0,0,0.05,0,0.24,0.1,0.34,0.24,0.34,0.23,0.23,0.14,0.38,0.23,0.15,0.38,0.23,0.38,Matches,45af8a54
140,Kristoffer Askildsen,no NOR,MF,Sampdoria,it Serie A,19,2001,6,0,95,1.1,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches,a69cc629
141,Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,32,1987,33,33,2864,31.8,0.44,0.41,0.28,0.16,0.16,0.28,0,0.44,0.41,0.85,0.28,0.69,0.39,0.27,0.26,0.53,0.39,0.26,0.65,0.27,0.54,Matches,7dcf86f6
142,Roger Assalé,ci CIV,FWMF,Dijon,fr Ligue 1,26,1993,17,11,828,9.2,0.11,0.11,0.11,0,0,0,0.11,0.11,0.11,0.22,0.11,0.22,0.09,0.09,0.07,0.15,0.09,0.07,0.16,0.09,0.16,Matches,5d5219b1
143,Youcef Atal,dz ALG,DFMF,Nice,fr Ligue 1,24,1996,18,13,956,10.6,0.09,0,0.09,0,0,0.09,0,0.09,0,0.09,0.09,0.09,0.06,0.06,0.05,0.1,0.06,0.05,0.1,0.06,0.1,Matches,6a827d8e
144,Miguel Atienza,es ESP,MF,Eibar,es La Liga,21,1999,12,9,838,9.3,0,0,0,0,0,0.11,0,0,0,0,0,0,0.02,0.02,0.01,0.04,0.02,0.02,0.04,0.02,0.04,Matches,12eda7be
145,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,31,1989,29,26,2332,25.9,0.39,0.12,0.31,0.08,0.08,0.08,0,0.39,0.12,0.5,0.31,0.42,0.41,0.35,0.11,0.46,0.41,0.11,0.52,0.35,0.46,Matches,d5dd5f1f
146,Emil Audero,it ITA,GK,Sampdoria,it Serie A,23,1997,37,37,3330,37,0,0.03,0,0,0,0,0,0,0.03,0.03,0,0.03,0,0,0.01,0.01,0,0.01,0.01,0,0.01,Matches,649b01d8
147,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,25,1994,37,37,3216,35.7,0.03,0.08,0.03,0,0,0.06,0.03,0.03,0.08,0.11,0.03,0.11,0.01,0.01,0.09,0.1,0.01,0.09,0.1,0.01,0.1,Matches,3cd3b384
148,Jean-Kévin Augustin,fr FRA,FW,Nantes,fr Ligue 1,23,1997,3,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,97bfa797
149,Ludwig Augustinsson,se SWE,DF,Werder Bremen,de Bundesliga,26,1994,23,21,1957,21.7,0,0.18,0,0,0,0.18,0,0,0.18,0.18,0,0.18,0.04,0.04,0.13,0.17,0.04,0.13,0.17,0.04,0.17,Matches,9fec8860
150,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,27,1992,19,19,1605,17.8,0.11,0.17,0.11,0,0,0,0,0.11,0.17,0.28,0.11,0.28,0.08,0.08,0.11,0.18,0.08,0.11,0.18,0.08,0.18,Matches,5c2b4f07
151,Charlie Austin,eng ENG,FW,West Brom,eng Premier League,31,1989,5,0,138,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0,0.13,0.13,0,0.13,0.13,0.13,Matches,8d228291
152,Ezequiel Ávila,ar ARG,MFFW,Osasuna,es La Liga,26,1994,8,2,202,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0,0.32,0.31,0,0.31,0.31,0.31,Matches,253a06b9
153,Taiwo Awoniyi,ng NGA,FW,Union Berlin,de Bundesliga,22,1997,21,16,1359,15.1,0.33,0.13,0.33,0,0,0,0,0.33,0.13,0.46,0.33,0.46,0.46,0.46,0.1,0.56,0.46,0.1,0.56,0.46,0.56,Matches,e5478b87
154,Mehmet-Can Aydin,de GER,DF,Schalke 04,de Bundesliga,18,2002,6,6,500,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0,0.08,0.08,0,0.08,Matches,fe46e261
155,Jordan Ayew,gh GHA,FWMF,Crystal Palace,eng Premier League,28,1991,33,23,2096,23.3,0.04,0.13,0.04,0,0,0.17,0,0.04,0.13,0.17,0.04,0.17,0.1,0.1,0.03,0.13,0.1,0.03,0.13,0.1,0.13,Matches,da052c14
156,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,25,1994,19,7,796,8.8,0,0,0,0,0,0.34,0,0,0,0,0,0,0.06,0.06,0,0.06,0.05,0,0.06,0.05,0.06,Matches,2200181e
157,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,28,1991,38,38,3399,37.8,0,0,0,0,0,0.19,0,0,0,0,0,0,0.04,0.04,0.07,0.11,0.04,0.07,0.1,0.04,0.1,Matches,420d7c7d
158,Ramon Azeez,ng NGA,MFDF,Granada,es La Liga,27,1992,2,1,101,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.18,0,0.18,0.15,0,0.15,0.15,0.15,Matches,0cc474e7
159,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,30,1989,26,24,2188,24.3,0.04,0.08,0.04,0,0,0.21,0.04,0.04,0.08,0.12,0.04,0.12,0.03,0.03,0.11,0.14,0.03,0.11,0.14,0.03,0.14,Matches,53cad200
160,Ludovic Baal,gf GUF,DFMF,Brest,fr Ligue 1,34,1986,7,3,296,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.18,0,0.17,0.17,0,0.17,Matches,d3ce9f1f
161,Carlos Bacca,co COL,FW,Villarreal,es La Liga,33,1986,23,9,786,8.7,0.57,0,0.57,0,0,0.11,0,0.57,0,0.57,0.57,0.57,0.4,0.4,0.1,0.51,0.4,0.11,0.5,0.4,0.5,Matches,09a9e921
162,Loïc Bade,fr FRA,DF,Lens,fr Ligue 1,20,2000,31,29,2610,29,0,0,0,0,0,0.38,0.03,0,0,0,0,0,0.02,0.02,0.01,0.03,0.02,0.01,0.03,0.02,0.03,Matches,114bbdee
163,Milan Badelj,hr CRO,MF,Genoa,it Serie A,31,1989,30,29,2408,26.8,0.04,0.15,0.04,0,0,0.26,0,0.04,0.15,0.19,0.04,0.19,0.02,0.02,0.1,0.12,0.02,0.1,0.12,0.02,0.12,Matches,e8c930bb
164,Édgar Badía,es ESP,GK,Elche,es La Liga,28,1992,30,30,2700,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e4346678
165,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,19,2001,35,32,2870,31.9,0.06,0.03,0.06,0,0,0.16,0,0.06,0.03,0.09,0.06,0.09,0.06,0.06,0.02,0.08,0.06,0.02,0.08,0.06,0.08,Matches,06df8256
166,Alex Baena,es ESP,MF,Villarreal,es La Liga,19,2001,6,2,137,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0.07,0.05,0.05,0.09,0.05,0.09,Matches,518f2234
167,Miguel Baeza,es ESP,MFFW,Celta Vigo,es La Liga,20,2000,22,4,543,6,0.17,0,0.17,0,0,0,0,0.17,0,0.17,0.17,0.17,0.25,0.25,0.1,0.37,0.26,0.1,0.36,0.26,0.36,Matches,a98f3cbf
168,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,28,1992,30,18,1616,18,0.33,0.11,0.33,0,0.06,0.22,0,0.33,0.11,0.45,0.33,0.45,0.41,0.37,0.08,0.44,0.41,0.08,0.49,0.37,0.45,Matches,5046b7d4
169,Leon Bailey,jm JAM,FWMF,Leverkusen,de Bundesliga,22,1997,30,25,2141,23.8,0.38,0.34,0.38,0,0,0.25,0,0.38,0.34,0.71,0.38,0.71,0.29,0.29,0.26,0.55,0.29,0.26,0.55,0.29,0.55,Matches,3a233281
170,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,26,1994,12,10,916,10.2,0,0,0,0,0,0.29,0,0,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0.01,Matches,a1232f4e
171,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,18,2001,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,be13e5a8
172,Tiemoué Bakayoko,fr FRA,MF,Napoli,it Serie A,25,1994,32,23,1964,21.8,0.09,0.05,0.09,0,0,0.28,0.05,0.09,0.05,0.14,0.09,0.14,0.05,0.05,0.04,0.09,0.05,0.04,0.09,0.05,0.09,Matches,59bf127b
173,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,20,2000,26,18,1694,18.8,0,0.11,0,0,0,0.05,0,0,0.11,0.11,0,0.11,0.01,0.01,0.1,0.11,0.01,0.1,0.11,0.01,0.11,Matches,a8567629
174,Ridle Baku,de GER,FWDF,Wolfsburg,de Bundesliga,22,1998,32,31,2678,29.8,0.2,0.23,0.2,0,0,0.03,0,0.2,0.24,0.44,0.2,0.44,0.11,0.11,0.15,0.26,0.11,0.15,0.26,0.11,0.26,Matches,442b56fa
175,Ridle Baku,de GER,DF,Mainz 05,de Bundesliga,22,1998,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,442b56fa
176,Dilane Bakwa,fr FRA,FWMF,Bordeaux,fr Ligue 1,17,2002,7,0,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0,0.17,0.16,0.06,0.22,0.16,0.22,Matches,2b5a35e5
177,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,28,1991,14,13,1198,13.3,0.08,0,0.08,0,0,0.08,0.08,0.08,0,0.08,0.08,0.08,0.05,0.05,0,0.05,0.05,0,0.05,0.05,0.05,Matches,3626f7d9
178,Keita Baldé,sn SEN,FW,Sampdoria,it Serie A,25,1995,25,12,1197,13.3,0.53,0.08,0.53,0,0,0.3,0.08,0.53,0.08,0.6,0.53,0.6,0.44,0.44,0.13,0.57,0.44,0.13,0.57,0.44,0.57,Matches,509a4ccb
179,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,27,1993,32,32,2787,31,0,0.06,0,0,0,0.23,0,0,0.06,0.06,0,0.06,0.04,0.04,0.05,0.09,0.04,0.05,0.09,0.04,0.09,Matches,394854c4
180,Gareth Bale,wls WAL,FW,Tottenham,eng Premier League,31,1989,20,10,920,10.2,1.08,0.2,1.08,0,0,0.1,0,1.08,0.2,1.27,1.08,1.27,0.52,0.52,0.19,0.71,0.52,0.19,0.71,0.52,0.71,Matches,a58bb1e1
181,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,32,1988,23,17,1689,18.8,0,0.05,0,0,0,0,0,0,0.05,0.05,0,0.05,0,0,0.03,0.04,0,0.03,0.04,0,0.04,Matches,1fe67e86
182,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,21,1999,21,19,1634,18.2,0.11,0,0.11,0,0,0.33,0.05,0.11,0,0.11,0.11,0.11,0.1,0.1,0,0.1,0.1,0,0.1,0.1,0.1,Matches,7c3ed041
183,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,23,1997,24,6,662,7.4,0,0.41,0,0,0,0.27,0,0,0.41,0.41,0,0.41,0.03,0.03,0.09,0.11,0.03,0.09,0.12,0.03,0.12,Matches,f449640d
184,Botond Balogh,hu HUN,DF,Parma,it Serie A,18,2002,3,1,165,1.8,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,348bafd4
185,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,30,1990,16,16,1347,15,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.09,0.1,0,0.09,0.1,0,0.1,Matches,7fecbcdb
186,Jonathan Bamba,fr FRA,MF,Lille,fr Ligue 1,24,1996,38,34,2985,33.2,0.18,0.27,0.18,0,0,0.06,0,0.18,0.27,0.45,0.18,0.45,0.13,0.13,0.15,0.29,0.13,0.15,0.29,0.13,0.29,Matches,b2bd0f6c
187,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,22,1997,15,12,1046,11.6,0,0,0,0,0,0.26,0.09,0,0,0,0,0,0.01,0.01,0.01,0.01,0,0,0.01,0,0.01,Matches,d4fa7d01
188,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,26,1993,38,37,3050,33.9,0.5,0.21,0.44,0.06,0.06,0.09,0,0.5,0.21,0.71,0.44,0.65,0.51,0.46,0.12,0.58,0.51,0.12,0.63,0.46,0.59,Matches,93feac6e
189,Mattia Bani,it ITA,DF,Parma,it Serie A,26,1993,15,14,1145,12.7,0,0,0,0,0,0.47,0,0,0,0,0,0,0.04,0.04,0.02,0.06,0.04,0.02,0.06,0.04,0.06,Matches,0821331c
190,Mattia Bani,it ITA,DF,Genoa,it Serie A,26,1993,11,10,921,10.2,0,0,0,0,0,0.39,0,0,0,0,0,0,0.06,0.06,0.01,0.07,0.06,0.01,0.07,0.06,0.07,Matches,0821331c
191,Simon Banza,fr FRA,FW,Lens,fr Ligue 1,23,1996,34,12,1372,15.2,0.33,0.13,0.26,0.07,0.07,0.39,0.07,0.33,0.13,0.46,0.26,0.39,0.39,0.34,0.08,0.41,0.39,0.08,0.47,0.34,0.42,Matches,be47b750
192,Antonín Barák,cz CZE,MFFW,Hellas Verona,it Serie A,25,1994,34,32,2765,30.7,0.23,0.1,0.23,0,0,0.16,0.03,0.23,0.1,0.33,0.23,0.33,0.19,0.19,0.09,0.28,0.19,0.09,0.28,0.19,0.28,Matches,01efac19
193,Federico Barba,it ITA,DF,Benevento,it Serie A,26,1993,32,31,2659,29.5,0,0.07,0,0,0,0.27,0,0,0.07,0.07,0,0.07,0.03,0.03,0.06,0.09,0.03,0.06,0.09,0.03,0.09,Matches,c010b898
194,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24,1996,4,3,250,2.8,0,0,0,0,0,0.71,0,0,0,0,0,0,0.07,0.07,0,0.11,0.09,0.01,0.1,0.09,0.1,Matches,0557ff4f
195,Barcia,es ESP,DF,Granada,es La Liga,19,2000,1,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0c717ae6
196,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19,2000,14,4,432,4.8,0,0,0,0,0,0,0.21,0,0,0,0,0,0.02,0.02,0.04,0.04,0.01,0.04,0.05,0.01,0.05,Matches,1ddbc7ca
197,Enis Bardhi,mk MKD,MFFW,Levante,es La Liga,25,1995,26,19,1682,18.7,0.05,0.11,0.05,0,0,0.21,0,0.05,0.11,0.16,0.05,0.16,0.16,0.16,0.06,0.21,0.15,0.06,0.21,0.15,0.21,Matches,cac2537b
198,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35,1985,4,3,274,3,0,0,0,0,0,0.67,0,0,0,0,0,0,0.03,0.03,0,0.03,0.04,0,0.04,0.04,0.04,Matches,1ae30132
199,Nicolò Barella,it ITA,MF,Inter,it Serie A,23,1997,36,32,2896,32.2,0.09,0.22,0.09,0,0,0.16,0,0.09,0.22,0.31,0.09,0.31,0.08,0.08,0.17,0.25,0.08,0.17,0.25,0.08,0.25,Matches,6928979a
200,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,31,1989,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3f7cd8f1
201,Kike Barja,es ESP,MFFW,Osasuna,es La Liga,23,1997,33,17,1433,15.9,0.13,0.19,0.13,0,0,0.13,0,0.13,0.19,0.31,0.13,0.31,0.11,0.11,0.12,0.23,0.12,0.12,0.23,0.12,0.23,Matches,aad53e64
202,Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,26,1993,24,18,1531,17,0.18,0.06,0.18,0,0,0,0,0.18,0.06,0.24,0.18,0.24,0.19,0.19,0.21,0.4,0.19,0.21,0.4,0.19,0.4,Matches,3a24769f
203,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.06,0.16,0.22,0.06,0.22,Matches,3a24769f
204,Aymen Barkok,ma MAR,MFFW,Eint Frankfurt,de Bundesliga,22,1998,26,9,977,10.9,0.18,0.28,0.18,0,0,0.46,0,0.18,0.28,0.46,0.18,0.46,0.15,0.15,0.28,0.42,0.15,0.27,0.42,0.15,0.42,Matches,a2a85828
205,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,30,1989,22,15,1331,14.8,0.2,0,0.14,0.07,0.07,0.27,0,0.2,0,0.2,0.14,0.14,0.34,0.3,0.05,0.34,0.35,0.04,0.39,0.3,0.34,Matches,2691c772
206,Harvey Barnes,eng ENG,FWMF,Leicester City,eng Premier League,22,1997,25,22,1945,21.6,0.42,0.19,0.42,0,0,0,0,0.42,0.19,0.6,0.42,0.6,0.29,0.29,0.07,0.36,0.29,0.07,0.35,0.29,0.35,Matches,3ea50f67
207,Marc Baró,es ESP,DF,Cádiz,es La Liga,20,1999,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.02,0.33,0.35,0.02,0.35,Matches,74aa6ab7
208,Antonio Barragán,es ESP,DF,Elche,es La Liga,33,1987,27,26,2235,24.8,0,0.12,0,0,0,0.32,0,0,0.12,0.12,0,0.12,0.02,0.02,0.04,0.06,0.02,0.04,0.06,0.02,0.06,Matches,487d9b09
209,Antonio Barreca,it ITA,DF,Fiorentina,it Serie A,25,1995,3,1,85,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.22,0,0.33,0.25,0.04,0.29,0.25,0.29,Matches,6a189491
210,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,20,2000,29,27,2303,25.6,0.08,0.08,0.08,0,0,0.2,0,0.08,0.08,0.16,0.08,0.16,0.13,0.13,0.08,0.21,0.13,0.08,0.21,0.13,0.21,Matches,00242b75
211,Ander Barrenetxea,es ESP,MFFW,Real Sociedad,es La Liga,18,2001,31,13,1307,14.5,0.21,0,0.21,0,0,0.48,0,0.21,0,0.21,0.21,0.21,0.12,0.12,0.14,0.26,0.12,0.14,0.26,0.12,0.26,Matches,200e89e1
212,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,25,1994,16,13,1108,12.3,0,0.08,0,0,0,0.08,0,0,0.08,0.08,0,0.08,0,0,0.1,0.11,0,0.1,0.1,0,0.1,Matches,c0d3bd23
213,Musa Barrow,gm GAM,FWMF,Bologna,it Serie A,21,1998,38,34,2921,32.5,0.25,0.25,0.25,0,0.03,0,0,0.25,0.25,0.49,0.25,0.49,0.27,0.25,0.16,0.41,0.27,0.16,0.43,0.25,0.41,Matches,e5bf73f3
214,Kyle Bartley,eng ENG,DF,West Brom,eng Premier League,29,1991,30,28,2584,28.7,0.1,0.03,0.1,0,0,0.14,0,0.1,0.03,0.14,0.1,0.14,0.07,0.07,0.01,0.08,0.07,0.01,0.08,0.07,0.08,Matches,18e96f64
215,Paolo Bartolomei,it ITA,MF,Spezia,it Serie A,30,1989,6,3,320,3.6,0,0.28,0,0,0,0.28,0,0,0.28,0.28,0,0.28,0.06,0.06,0.08,0.14,0.04,0.09,0.13,0.04,0.13,Matches,6029a945
216,Marc Bartra,es ESP,DF,Betis,es La Liga,29,1991,19,19,1694,18.8,0,0.05,0,0,0,0.16,0,0,0.05,0.05,0,0.05,0.02,0.02,0.04,0.07,0.02,0.04,0.07,0.02,0.07,Matches,b742cc0d
217,Daniele Baselli,it ITA,MF,Torino,it Serie A,28,1992,15,3,396,4.4,0,0,0,0,0,0.45,0,0,0,0,0,0,0.07,0.07,0.14,0.18,0.06,0.13,0.19,0.06,0.19,Matches,ea06dd97
218,Chris Basham,eng ENG,DFMF,Sheffield Utd,eng Premier League,32,1988,31,31,2576,28.6,0,0.03,0,0,0,0.17,0,0,0.03,0.03,0,0.03,0.03,0.03,0.03,0.06,0.03,0.03,0.05,0.03,0.05,Matches,1aa84968
219,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,23,1996,34,32,2601,28.9,0.14,0.03,0.14,0,0,0.24,0,0.14,0.03,0.17,0.14,0.17,0.11,0.11,0.07,0.18,0.11,0.06,0.18,0.11,0.18,Matches,80556f08
220,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,16,2004,1,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,42a028c5
