Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,-9999
2293,Ellyes Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,23,1995,37,35,3090,34.3,0.09,0.06,0.09,0,0,0.15,0,0.09,0.06,0.15,0.09,0.15,0.03,0.03,0.04,0.08,0.03,0.04,0.08,0.03,0.08,Matches,c2211709
2294,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,17,2000,8,2,220,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0.04,0.02,0.01,0.04,0.02,0.04,Matches,6250083a
2295,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,27,1991,38,38,3420,38,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ab4449d6
2296,Milan Škriniar,sk SVK,DF,Inter,it Serie A,23,1995,35,35,3150,35,0,0.03,0,0,0,0.11,0,0,0.03,0.03,0,0.03,0.03,0.03,0.01,0.03,0.03,0.01,0.03,0.03,0.03,Matches,30f5ffa9
2297,Steven Skrzybski,de GER,FWMF,Schalke 04,de Bundesliga,25,1992,12,8,664,7.4,0.41,0.14,0.41,0,0,0.14,0,0.41,0.14,0.54,0.41,0.54,0.31,0.31,0.19,0.5,0.31,0.18,0.5,0.31,0.5,Matches,58ce23e5
2298,Petar Škuletić,rs SRB,FWMF,Montpellier,fr Ligue 1,28,1990,28,4,603,6.7,0.15,0.15,0.15,0,0,0,0,0.15,0.15,0.3,0.15,0.3,0.49,0.49,0.12,0.61,0.49,0.12,0.6,0.49,0.6,Matches,d9a66c60
2299,Callum Slattery,eng ENG,MF,Southampton,eng Premier League,19,1999,3,1,112,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0,0.17,0.19,0,0.19,0.19,0.19,Matches,059948df
2300,Naïm Sliti,tn TUN,MFFW,Dijon,fr Ligue 1,26,1992,35,25,2286,25.4,0.12,0.16,0.08,0.04,0.04,0.08,0,0.12,0.16,0.28,0.08,0.24,0.21,0.18,0.25,0.43,0.21,0.25,0.46,0.18,0.43,Matches,2e0367a6
2301,Chris Smalling,eng ENG,DF,Manchester Utd,eng Premier League,28,1989,24,24,2127,23.6,0.04,0,0.04,0,0,0.04,0,0.04,0,0.04,0.04,0.04,0.03,0.03,0.02,0.06,0.04,0.02,0.05,0.04,0.05,Matches,b6964eb6
2302,Emile Smith Rowe,eng ENG,MF,RB Leipzig,de Bundesliga,18,2000,3,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,17695062
2303,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,27,1991,25,25,2066,23,0.04,0.04,0.04,0,0,0.22,0.04,0.04,0.04,0.09,0.04,0.09,0.03,0.03,0.03,0.07,0.03,0.03,0.06,0.03,0.06,Matches,20b104bc
2304,Tommy Smith,eng ENG,DF,Huddersfield,eng Premier League,26,1992,15,13,1141,12.7,0,0,0,0,0,0.16,0.08,0,0,0,0,0,0.01,0.01,0.02,0.02,0,0.02,0.03,0,0.03,Matches,e9208654
2305,Robert Snodgrass,sct SCO,MF,West Ham,eng Premier League,30,1987,33,25,2220,24.7,0.08,0.2,0.08,0,0,0.4,0,0.08,0.2,0.28,0.08,0.28,0.1,0.1,0.21,0.3,0.1,0.21,0.3,0.1,0.3,Matches,9f4647e9
2306,Cédric Soares,pt POR,DF,Southampton,eng Premier League,26,1991,18,16,1495,16.6,0.06,0.12,0.06,0,0,0.24,0,0.06,0.12,0.18,0.06,0.18,0.01,0.01,0.08,0.1,0.01,0.08,0.09,0.01,0.09,Matches,839c14e1
2307,Cédric Soares,pt POR,DF,Inter,it Serie A,26,1991,4,3,259,2.9,0,0.34,0,0,0,0,0,0,0.35,0.35,0,0.35,0.07,0.07,0.1,0.14,0.05,0.1,0.15,0.05,0.15,Matches,839c14e1
2308,Ramadan Sobhi,eg EGY,FWMF,Huddersfield,eng Premier League,21,1997,4,0,79,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.22,0,0.19,0.19,0,0.19,Matches,98be0d02
2309,Marcel Sobottka,de GER,MF,Düsseldorf,de Bundesliga,24,1994,14,11,942,10.5,0,0,0,0,0,0.29,0,0,0,0,0,0,0.06,0.06,0.01,0.07,0.06,0.01,0.06,0.06,0.06,Matches,664590fa
2310,Rubén Sobrino,es ESP,FWMF,Valencia,es La Liga,26,1992,4,2,193,2.1,0,0,0,0,0,0.48,0,0,0,0,0,0,0.1,0.1,0.05,0.14,0.11,0.03,0.14,0.11,0.14,Matches,19b776e9
2311,Rubén Sobrino,es ESP,FWMF,Alavés,es La Liga,26,1992,20,10,965,10.7,0.28,0.09,0.28,0,0,0.19,0,0.28,0.09,0.37,0.28,0.37,0.21,0.21,0.1,0.32,0.22,0.1,0.32,0.22,0.32,Matches,19b776e9
2312,Danilo Soddimo,it ITA,MF,Frosinone,it Serie A,30,1987,10,1,252,2.8,0,0.36,0,0,0,0.71,0,0,0.36,0.36,0,0.36,0.07,0.07,0.14,0.25,0.08,0.16,0.24,0.08,0.24,Matches,098139eb
2313,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,19,1999,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.12,0.1,0.22,0.12,0.22,Matches,5fa714d5
2314,Dominic Solanke,eng ENG,FWMF,Bournemouth,eng Premier League,20,1997,10,2,347,3.9,0,0.26,0,0,0,0,0,0,0.26,0.26,0,0.26,0.18,0.18,0.15,0.33,0.17,0.15,0.33,0.17,0.33,Matches,e77dc3b2
2315,Andrés Solano,co COL,DF,Atlético Madrid,es La Liga,20,1998,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c8764028
2316,Carlos Soler,es ESP,MF,Valencia,es La Liga,21,1997,31,27,2460,27.3,0.07,0.22,0.07,0,0,0.33,0,0.07,0.22,0.29,0.07,0.29,0.11,0.11,0.14,0.26,0.11,0.14,0.26,0.11,0.26,Matches,fed17f5a
2317,Oumar Solet,fr FRA,DF,Lyon,fr Ligue 1,18,2000,1,1,59,0.7,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0670ee51
2318,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,29,1988,34,34,3060,34,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,420c18a1
2319,Kévin Soni,cm CMR,FWDF,Girona,es La Liga,20,1998,5,1,82,0.9,0,0,0,0,0,1.11,0,0,0,0,0,0,0.22,0.22,0.22,0.33,0.2,0.17,0.37,0.2,0.37,Matches,6435143e
2320,Jérémy Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,34,1983,33,29,2647,29.4,0.03,0,0.03,0,0,0.07,0,0.03,0,0.03,0.03,0.03,0.05,0.05,0.01,0.06,0.05,0.01,0.06,0.05,0.06,Matches,7768df30
2321,Oliver Sorg,de GER,DF,Hannover 96,de Bundesliga,28,1990,19,18,1580,17.6,0,0,0,0,0,0.34,0.06,0,0,0,0,0,0.01,0.01,0.02,0.02,0,0.02,0.02,0,0.02,Matches,541cdd20
2322,David Soria,es ESP,GK,Getafe,es La Liga,25,1993,37,37,3330,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8f8c6934
2323,Juan Soriano,es ESP,GK,Sevilla,es La Liga,20,1997,4,4,359,4,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5512b1a9
2324,Roberto Soriano,it ITA,MFFW,Torino,it Serie A,27,1991,11,6,468,5.2,0,0.38,0,0,0,0.19,0,0,0.38,0.38,0,0.38,0.06,0.06,0.15,0.21,0.05,0.16,0.21,0.05,0.21,Matches,9d4c45d6
2325,Roberto Soriano,it ITA,MF,Bologna,it Serie A,27,1991,17,17,1489,16.5,0.12,0.12,0.12,0,0,0.3,0,0.12,0.12,0.24,0.12,0.24,0.19,0.19,0.1,0.3,0.2,0.1,0.3,0.2,0.3,Matches,9d4c45d6
2326,Stefano Sorrentino,it ITA,GK,Chievo,it Serie A,39,1979,31,31,2789,31,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,048877f5
2327,Borna Sosa,hr CRO,DFMF,Stuttgart,de Bundesliga,20,1998,12,7,616,6.8,0,0.15,0,0,0,0.44,0,0,0.15,0.15,0,0.15,0.04,0.04,0.19,0.24,0.05,0.19,0.24,0.05,0.24,Matches,af0d79a9
2328,Sebastian Soto,us USA,MF,Hannover 96,de Bundesliga,18,2000,3,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0,0.09,Matches,00c3d4dc
2329,Riccardo Sottil,it ITA,FWMF,Fiorentina,it Serie A,19,1999,2,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.88,0,0.88,0.88,0.88,Matches,94816803
2330,Pape Souaré,sn SEN,DF,Crystal Palace,eng Premier League,28,1990,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,46b5375e
2331,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,26,1992,20,20,1723,19.1,0,0.05,0,0,0,0.31,0.05,0,0.05,0.05,0,0.05,0.03,0.03,0.03,0.06,0.03,0.03,0.06,0.03,0.06,Matches,7b075c75
2332,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,19,1999,18,5,564,6.3,0.16,0.16,0.16,0,0,0.32,0,0.16,0.16,0.32,0.16,0.32,0.16,0.16,0.11,0.27,0.15,0.11,0.26,0.15,0.26,Matches,ae59b359
2333,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,22,1996,6,4,372,4.1,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches,21166ff4
2334,Julián Speroni,ar ARG,GK,Crystal Palace,eng Premier League,39,1979,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8e65a5e5
2335,Leonardo Spinazzola,it ITA,DF,Juventus,it Serie A,25,1993,10,6,601,6.7,0,0.15,0,0,0,0,0,0,0.15,0.15,0,0.15,0.04,0.04,0.06,0.1,0.05,0.06,0.11,0.05,0.11,Matches,3626daea
2336,Nicolás Spolli,ar ARG,DF,Genoa,it Serie A,35,1983,7,7,538,6,0,0,0,0,0,0.33,0,0,0,0,0,0,0.03,0.03,0,0.03,0.03,0,0.03,0.03,0.03,Matches,9a560ebe
2337,Marco Sportiello,it ITA,GK,Frosinone,it Serie A,26,1992,35,35,3150,35,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ac4003af
2338,Mattia Sprocati,it ITA,FWMF,Parma,it Serie A,25,1993,16,5,644,7.2,0.14,0,0.14,0,0,0,0,0.14,0,0.14,0.14,0.14,0.07,0.07,0.08,0.15,0.07,0.08,0.15,0.07,0.15,Matches,bdd0692f
2339,Bassem Srarfi,tn TUN,FWMF,Nice,fr Ligue 1,21,1997,22,8,817,9.1,0.11,0,0.11,0,0,0.22,0,0.11,0,0.11,0.11,0.11,0.16,0.16,0.11,0.26,0.16,0.11,0.27,0.16,0.27,Matches,84549a07
2340,Darijo Srna,hr CRO,DF,Cagliari,it Serie A,36,1982,26,24,2087,23.2,0,0.13,0,0,0,0.22,0.04,0,0.13,0.13,0,0.13,0.02,0.02,0.17,0.19,0.02,0.17,0.19,0.02,0.19,Matches,edd6c8e9
2341,Kostas Stafylidis,gr GRE,DF,Augsburg,de Bundesliga,24,1993,12,11,920,10.2,0,0,0,0,0,0.1,0,0,0,0,0,0,0.02,0.02,0.1,0.12,0.02,0.09,0.12,0.02,0.12,Matches,8.61E+118
2342,Benjamin Stambouli,fr FRA,DFMF,Schalke 04,de Bundesliga,27,1990,21,20,1763,19.6,0,0.1,0,0,0,0.15,0,0,0.1,0.1,0,0.1,0.01,0.01,0.02,0.03,0.01,0.02,0.03,0.01,0.03,Matches,5939baa2
2343,Jozo Stanić,hr CRO,DF,Augsburg,de Bundesliga,19,1999,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,597ff9d3
2344,Junior Stanislas,eng ENG,MFDF,Bournemouth,eng Premier League,28,1989,23,11,1031,11.5,0.17,0.26,0.09,0.09,0.09,0.09,0,0.17,0.26,0.44,0.09,0.35,0.3,0.23,0.18,0.41,0.29,0.18,0.47,0.23,0.41,Matches,6992791d
2345,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,23,1995,22,22,1868,20.8,0.05,0,0.05,0,0,0.24,0,0.05,0,0.05,0.05,0.05,0.03,0.03,0.02,0.05,0.03,0.02,0.05,0.03,0.05,Matches,aad48be9
2346,Timo Stavitski,fi FIN,FW,Caen,fr Ligue 1,19,1999,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6fb7edd3
2347,Renato Steffen,ch SUI,FWMF,Wolfsburg,de Bundesliga,26,1991,31,18,1503,16.7,0.3,0.06,0.3,0,0,0.24,0,0.3,0.06,0.36,0.3,0.36,0.18,0.18,0.1,0.28,0.18,0.1,0.28,0.18,0.28,Matches,dd669209
2348,Marc Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,22,1995,7,0,110,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0,0.14,0.14,0,0.14,Matches,500cd987
2349,Pascal Stenzel,de GER,DF,Freiburg,de Bundesliga,22,1996,21,16,1449,16.1,0,0.12,0,0,0,0.31,0.06,0,0.12,0.12,0,0.12,0.06,0.06,0.09,0.15,0.06,0.09,0.15,0.06,0.15,Matches,99f7e9aa
2350,Dale Stephens,eng ENG,MF,Brighton,eng Premier League,29,1989,30,29,2485,27.6,0.04,0.04,0.04,0,0,0.22,0.04,0.04,0.04,0.07,0.04,0.07,0.01,0.01,0.03,0.04,0.01,0.03,0.04,0.01,0.04,Matches,653ee42d
2351,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,24,1994,24,19,1700,18.9,0.05,0,0.05,0,0,0.21,0,0.05,0,0.05,0.05,0.05,0.06,0.06,0.02,0.07,0.06,0.01,0.07,0.06,0.07,Matches,6adbc307
2352,Mariusz Stępiński,pl POL,FW,Chievo,it Serie A,23,1995,35,27,2476,27.5,0.22,0.07,0.22,0,0,0.18,0,0.22,0.07,0.29,0.22,0.29,0.29,0.29,0.05,0.35,0.3,0.05,0.34,0.3,0.34,Matches,7b536033
2353,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,23,1994,34,31,2771,30.8,0.55,0.29,0.55,0,0,0.1,0,0.55,0.29,0.84,0.55,0.84,0.45,0.45,0.34,0.8,0.45,0.34,0.8,0.45,0.8,Matches,b400bde0
2354,Lars Stindl,de GER,FWMF,M'Gladbach,de Bundesliga,29,1988,21,19,1508,16.8,0.18,0.06,0.18,0,0,0.18,0,0.18,0.06,0.24,0.18,0.24,0.16,0.16,0.17,0.33,0.16,0.17,0.34,0.16,0.34,Matches,7cd6badb
2355,Kevin Stöger,at AUT,MF,Düsseldorf,de Bundesliga,24,1993,25,24,2118,23.5,0.04,0.3,0.04,0,0,0.34,0,0.04,0.3,0.34,0.04,0.34,0.09,0.09,0.26,0.34,0.08,0.26,0.34,0.08,0.34,Matches,e5649a78
2356,John Stones,eng ENG,DF,Manchester City,eng Premier League,24,1994,24,20,1764,19.6,0,0,0,0,0,0.05,0,0,0,0,0,0,0.02,0.02,0.01,0.03,0.02,0.01,0.03,0.02,0.03,Matches,5eecec3d
2357,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,23,1995,35,35,3150,35,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,339fe0e8
2358,Tobias Strobl,de GER,MFDF,M'Gladbach,de Bundesliga,28,1990,29,26,2293,25.5,0,0.16,0,0,0,0.16,0,0,0.16,0.16,0,0.16,0.04,0.04,0.06,0.09,0.04,0.06,0.09,0.04,0.09,Matches,17780d2b
2359,Kevin Strootman,nl NED,MF,Roma,it Serie A,28,1990,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.07,0.07,0,0.07,Matches,ef2e5e1a
2360,Kevin Strootman,nl NED,MF,Marseille,fr Ligue 1,28,1990,28,21,1942,21.6,0.05,0.23,0.05,0,0,0.32,0,0.05,0.23,0.28,0.05,0.28,0.07,0.07,0.06,0.13,0.07,0.06,0.13,0.07,0.13,Matches,ef2e5e1a
2361,Jens Stryger Larsen,dk DEN,DFMF,Udinese,it Serie A,27,1991,36,36,3234,35.9,0.03,0.11,0.03,0,0,0.17,0,0.03,0.11,0.14,0.03,0.14,0.04,0.04,0.05,0.1,0.05,0.05,0.1,0.05,0.1,Matches,f91e81c9
2362,Cristhian Stuani,uy URU,FW,Girona,es La Liga,31,1986,32,30,2729,30.3,0.63,0,0.46,0.17,0.17,0.3,0,0.63,0,0.63,0.46,0.46,0.41,0.29,0.03,0.32,0.41,0.03,0.44,0.29,0.32,Matches,220c11f1
2363,Leo Štulac,si SVN,MF,Parma,it Serie A,23,1994,26,17,1452,16.1,0,0.12,0,0,0,0.19,0.06,0,0.12,0.12,0,0.12,0.04,0.04,0.13,0.17,0.04,0.13,0.17,0.04,0.17,Matches,92948398
2364,Stefano Sturaro,it ITA,MF,Genoa,it Serie A,25,1993,5,4,213,2.4,0.42,0,0.42,0,0,0,0.42,0.42,0,0.42,0.42,0.42,0.04,0.04,0.08,0.13,0.05,0.08,0.13,0.05,0.13,Matches,2334478a
2365,Daniel Sturridge,eng ENG,FWMF,Liverpool,eng Premier League,28,1989,18,4,509,5.7,0.35,0.18,0.35,0,0,0.18,0,0.35,0.18,0.53,0.35,0.53,0.23,0.23,0.21,0.44,0.22,0.22,0.44,0.22,0.44,Matches,1b7ec703
2366,Damián Suárez,uy URU,DF,Getafe,es La Liga,30,1988,36,36,3240,36,0,0.08,0,0,0,0.36,0,0,0.08,0.08,0,0.08,0.01,0.01,0.12,0.14,0.02,0.12,0.14,0.02,0.14,Matches,ba5004e1
2367,Denis Suárez,es ESP,MF,Barcelona,es La Liga,24,1994,2,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0.5,2,1.56,0.41,1.97,1.56,1.97,Matches,12c50af5
2368,Denis Suárez,es ESP,FWMF,Arsenal,eng Premier League,24,1994,4,0,71,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,12c50af5
2369,Leonardo Suárez,ar ARG,FWMF,Valladolid,es La Liga,22,1996,12,7,517,5.7,0.35,0,0.35,0,0,0,0,0.35,0,0.35,0.35,0.35,0.33,0.33,0.07,0.4,0.33,0.07,0.4,0.33,0.4,Matches,25c72b36
2370,Luis Suárez,uy URU,FW,Barcelona,es La Liga,31,1987,33,31,2827,31.4,0.67,0.19,0.54,0.13,0.13,0.16,0,0.67,0.19,0.86,0.54,0.73,0.67,0.57,0.21,0.79,0.67,0.21,0.88,0.57,0.79,Matches,a6154613
2371,Mario Suárez,es ESP,MF,Rayo Vallecano,es La Liga,31,1987,14,11,1026,11.4,0.18,0,0.18,0,0,0.44,0,0.18,0,0.18,0.18,0.18,0.08,0.08,0.05,0.14,0.08,0.06,0.14,0.08,0.14,Matches,7106f0a0
2372,Mathías Suárez,uy URU,DF,Montpellier,fr Ligue 1,22,1996,10,7,550,6.1,0,0,0,0,0,0.33,0,0,0,0,0,0,0.02,0.02,0.07,0.07,0.01,0.06,0.07,0.01,0.07,Matches,0c291a1a
2373,Danijel Subašić,hr CRO,GK,Monaco,fr Ligue 1,33,1984,14,14,1136,12.6,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f6db3bd5
2374,Neven Subotić,rs SRB,DF,Saint-Étienne,fr Ligue 1,29,1988,26,26,2149,23.9,0.04,0,0.04,0,0,0.08,0.04,0.04,0,0.04,0.04,0.04,0.07,0.07,0.01,0.08,0.07,0.01,0.08,0.07,0.08,Matches,821233cc
2375,Isaac Success,ng NGA,FWMF,Watford,eng Premier League,22,1996,30,9,1052,11.7,0.09,0.09,0.09,0,0,0.34,0,0.09,0.09,0.17,0.09,0.17,0.21,0.21,0.18,0.39,0.21,0.18,0.39,0.21,0.39,Matches,f573a8bf
2376,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,22,1995,31,29,2654,29.5,0.07,0,0.07,0,0,0.1,0,0.07,0,0.07,0.07,0.07,0.05,0.05,0.01,0.06,0.05,0.01,0.06,0.05,0.06,Matches,e33c06cf
2377,Ki Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,29,1989,18,14,1302,14.5,0,0.07,0,0,0,0.14,0,0,0.07,0.07,0,0.07,0.01,0.01,0.07,0.08,0.01,0.07,0.08,0.01,0.08,Matches,1d8c99b0
2378,Andrew Surman,eng ENG,MF,Bournemouth,eng Premier League,31,1986,18,16,1439,16,0,0,0,0,0,0.13,0,0,0,0,0,0,0.03,0.03,0.06,0.07,0.02,0.05,0.08,0.02,0.08,Matches,7d41b619
2379,Sam Surridge,eng ENG,FWDF,Bournemouth,eng Premier League,20,1998,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,5,2.7,0.44,3.14,2.7,3.14,Matches,b017b770
2380,Markel Susaeta,es ESP,FW,Athletic Club,es La Liga,30,1987,22,15,1379,15.3,0.07,0.13,0.07,0,0,0.26,0.07,0.07,0.13,0.2,0.07,0.2,0.05,0.05,0.16,0.2,0.04,0.15,0.2,0.04,0.2,Matches,6fd1ba62
2381,Suso,es ESP,FWMF,Milan,it Serie A,24,1993,35,35,3018,33.5,0.21,0.3,0.21,0,0,0.27,0.03,0.21,0.3,0.51,0.21,0.51,0.11,0.11,0.27,0.38,0.11,0.26,0.38,0.11,0.38,Matches,4e219ad2
2382,Markus Suttner,at AUT,DFMF,Düsseldorf,de Bundesliga,31,1987,6,6,489,5.4,0.19,0.19,0.19,0,0,0.19,0,0.18,0.18,0.37,0.18,0.37,0.04,0.04,0.15,0.19,0.04,0.15,0.19,0.04,0.19,Matches,7391c2d9
2383,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,19,1999,23,13,1176,13.1,0,0.23,0,0,0,0.15,0,0,0.23,0.23,0,0.23,0.08,0.08,0.08,0.15,0.07,0.08,0.16,0.07,0.16,Matches,92d83c27
2384,Sanasi Sy,fr FRA,MF,Amiens,fr Ligue 1,19,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,62a54183
2385,Seydou Sy,sn SEN,GK,Monaco,fr Ligue 1,22,1995,3,2,226,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8417953b
2386,Issiaga Sylla,gn GUI,DFMF,Toulouse,fr Ligue 1,24,1994,24,23,1994,22.2,0.09,0,0.09,0,0,0.23,0,0.09,0,0.09,0.09,0.09,0.09,0.09,0.05,0.14,0.09,0.05,0.14,0.09,0.14,Matches,b99bec05
2387,Moussa Sylla,fr FRA,FWMF,Monaco,fr Ligue 1,18,1999,18,7,769,8.5,0,0,0,0,0,0.12,0,0,0,0,0,0,0.28,0.28,0.2,0.48,0.28,0.2,0.48,0.28,0.48,Matches,d8b97bb3
2388,Eddy Sylvestre,fr FRA,FW,Nice,fr Ligue 1,18,1999,5,3,266,3,0,0.33,0,0,0,0,0,0,0.34,0.34,0,0.34,0.17,0.17,0.03,0.2,0.15,0.04,0.19,0.15,0.19,Matches,ff3a6a60
2389,Ádám Szalai,hu HUN,FW,Hoffenheim,de Bundesliga,30,1987,30,15,1627,18.1,0.33,0.17,0.33,0,0,0.17,0,0.33,0.17,0.5,0.33,0.5,0.47,0.47,0.13,0.6,0.47,0.13,0.61,0.47,0.61,Matches,53e07d0b
2390,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,28,1990,28,28,2520,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,01b8a2b2
2391,Alexander Sørloth,no NOR,FW,Crystal Palace,eng Premier League,22,1995,12,0,185,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0.29,0.48,0.19,0.32,0.51,0.19,0.51,Matches,e92cd3f7
2392,Franck Tabanou,fr FRA,DF,Guingamp,fr Ligue 1,29,1989,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,15e1afd5
2393,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,22,1996,33,33,2937,32.6,0.09,0.03,0.09,0,0,0.09,0,0.09,0.03,0.12,0.09,0.12,0.06,0.06,0.02,0.08,0.05,0.03,0.08,0.05,0.08,Matches,bd142efb
2394,Flavien Tait,fr FRA,MFFW,Angers,fr Ligue 1,25,1993,36,34,2985,33.2,0.15,0.21,0.15,0,0.03,0.06,0,0.15,0.21,0.36,0.15,0.36,0.2,0.17,0.21,0.39,0.2,0.21,0.42,0.18,0.39,Matches,a0f9b535
2395,Adrien Tameze,cm CMR,MF,Nice,fr Ligue 1,24,1994,37,34,2942,32.7,0,0.09,0,0,0,0.21,0,0,0.09,0.09,0,0.09,0.03,0.02,0.05,0.08,0.03,0.05,0.08,0.03,0.08,Matches,8da74c05
2396,Strahinja Tanasijević,rs SRB,DF,Chievo,it Serie A,21,1997,1,0,17,0.2,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0.13,0,0.13,0.13,0.13,Matches,618ab91f
2397,Matt Targett,eng ENG,DF,Southampton,eng Premier League,22,1995,16,13,1186,13.2,0.08,0.23,0.08,0,0,0.15,0,0.08,0.23,0.3,0.08,0.3,0.05,0.05,0.2,0.25,0.05,0.2,0.25,0.05,0.25,Matches,e514ab62
2398,Rodrigo Tarín,es ESP,DF,Leganés,es La Liga,22,1996,18,15,1429,15.9,0,0,0,0,0,0.19,0,0,0,0,0,0,0.02,0.02,0,0.03,0.02,0,0.02,0.02,0.02,Matches,a03c82b2
2399,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,25,1992,35,35,3086,34.3,0.09,0.03,0.09,0,0,0.23,0,0.09,0.03,0.12,0.09,0.12,0.1,0.1,0.01,0.1,0.1,0.01,0.1,0.1,0.1,Matches,15ea812b
2400,Ciprian Tătărușanu,ro ROU,GK,Nantes,fr Ligue 1,32,1986,27,27,2390,26.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0.01,Matches,b056e3da
2401,Júlio Tavares,cv CPV,FW,Dijon,fr Ligue 1,29,1988,36,31,2805,31.2,0.16,0.13,0.13,0.03,0.03,0.13,0,0.16,0.13,0.29,0.13,0.26,0.3,0.28,0.07,0.35,0.31,0.07,0.38,0.28,0.35,Matches,d520120b
2402,Júnior Tavares,br BRA,DF,Sampdoria,it Serie A,21,1996,3,2,184,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1,0.15,0.01,0.12,0.13,0.01,0.13,Matches,f1675fdd
2403,Taleb Tawatha,il ISR,DFFW,Eint Frankfurt,de Bundesliga,26,1992,3,1,125,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,bbb496b5
