Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
151,Tolgay Arslan,de GER,MF,Hamburger SV,de Bundesliga,20,1990,8,4,386,4.3,0.23,0,0.23,0,0,0.47,0,0.23,0,0.23,0.23,0.23,Matches,963a328b
152,Mikel Arteta,es ESP,MF,Arsenal,eng Premier League,29,1982,29,29,2470,27.4,0.22,0.07,0.22,0,0,0.15,0,0.22,0.07,0.29,0.22,0.29,Matches,d934d1e6
153,Mikel Arteta,es ESP,MF,Everton,eng Premier League,29,1982,2,1,127,1.4,0.71,0,0,0.71,0.71,0.71,0,0.71,0,0.71,0,0,Matches,d934d1e6
154,Kwadwo Asamoah,gh GHA,DFMF,Udinese,it Serie A,22,1988,31,31,2724,30.3,0.1,0.07,0.1,0,0,0.1,0,0.1,0.07,0.17,0.1,0.17,Matches,089550f5
155,Sergio Asenjo,es ESP,GK,Atlético Madrid,es La Liga,22,1989,2,1,159,1.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9f0ea33f
156,Benoît Assou-Ekotto,cm CMR,DF,Tottenham,eng Premier League,27,1984,34,34,2957,32.9,0.06,0.12,0.06,0,0,0.18,0,0.06,0.12,0.18,0.06,0.18,Matches,a557e6b0
157,Paulo Assunção,br BRA,MF,Atlético Madrid,es La Liga,31,1980,9,5,510,5.7,0,0,0,0,0,0.88,0,0,0,0,0,0,Matches,41b7a8cf
158,Davide Astori,it ITA,DF,Cagliari,it Serie A,24,1987,28,28,2450,27.2,0.04,0,0.04,0,0,0.18,0,0.04,0,0.04,0.04,0.04,Matches,1522dab2
159,Pierre-Emerick Aubameyang,ga GAB,FWMF,Saint-Étienne,fr Ligue 1,22,1989,36,36,3141,34.9,0.46,0.2,0.46,0,0,0.06,0,0.46,0.2,0.66,0.46,0.66,Matches,d5dd5f1f
160,Fabien Audard,fr FRA,GK,Lorient,fr Ligue 1,33,1978,29,29,2465,27.4,0,0,0,0,0,0.04,0.04,0,0,0,0,0,Matches,9bb204e5
161,Renato Augusto,br BRA,MF,Leverkusen,de Bundesliga,23,1988,18,16,1338,14.9,0,0,0,0,0,0.13,0,0,0,0,0,0,Matches,83a6367a
162,Fábio Aurélio,br BRA,DFMF,Liverpool,eng Premier League,31,1979,2,1,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,68f0ce09
163,Serge Aurier,ci CIV,DFMF,Toulouse,fr Ligue 1,18,1992,10,9,780,8.7,0.11,0,0.11,0,0,0.34,0,0.12,0,0.12,0.12,0.12,Matches,5c2b4f07
164,Jon Aurtenetxe,es ESP,DF,Athletic Club,es La Liga,19,1992,31,30,2493,27.7,0.04,0,0.04,0,0,0.36,0,0.04,0,0.04,0.04,0.04,Matches,74b0e3ce
165,Mathias Autret,fr FRA,MF,Lorient,fr Ligue 1,20,1991,27,17,1499,16.7,0.12,0,0.12,0,0,0.06,0,0.12,0,0.12,0.12,0.12,Matches,7dfbba27
166,Christopher Avevor,de GER,DFMF,Hannover 96,de Bundesliga,19,1992,1,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9fc140dd
167,Vlada Avramov,rs SRB,GK,Cagliari,it Serie A,32,1979,3,2,223,2.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,baf76a08
168,Daniel Ayala,es ESP,DF,Norwich City,eng Premier League,20,1990,7,6,497,5.5,0,0,0,0,0,0.36,0,0,0,0,0,0,Matches,302560a0
169,André Ayew,gh GHA,FWMF,Marseille,fr Ligue 1,21,1989,26,23,1984,22,0.36,0,0.36,0,0.05,0.27,0,0.36,0,0.36,0.36,0.36,Matches,5dbefa9d
170,Jordan Ayew,gh GHA,FWMF,Marseille,fr Ligue 1,19,1991,34,17,1694,18.8,0.16,0.16,0.16,0,0,0.16,0,0.16,0.16,0.32,0.16,0.32,Matches,da052c14
171,Jonathan Ayité,tg TOG,FW,Brest,fr Ligue 1,26,1985,6,3,263,2.9,0,0.34,0,0,0,0,0,0,0.34,0.34,0,0.34,Matches,5e887d66
172,César Azpilicueta,es ESP,DFMF,Marseille,fr Ligue 1,21,1989,30,27,2520,28,0.04,0.04,0.04,0,0,0.18,0,0.04,0.04,0.07,0.04,0.07,Matches,53cad200
173,Adama Ba,mr MTN,FWMF,Brest,fr Ligue 1,17,1993,8,0,137,1.5,0,0.67,0,0,0,0,0,0,0.66,0.66,0,0.66,Matches,220ce5b1
174,Demba Ba,sn SEN,FW,Newcastle Utd,eng Premier League,26,1985,34,32,2721,30.2,0.53,0.07,0.46,0.07,0.1,0.03,0,0.53,0.07,0.6,0.46,0.53,Matches,8b683d09
175,Khouma Babacar,sn SEN,FW,Fiorentina,it Serie A,18,1993,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,422ec08a
176,Khouma Babacar,sn SEN,FW,Racing Sant,es La Liga,18,1993,8,4,340,3.8,0,0,0,0,0,0.26,0,0,0,0,0,0,Matches,422ec08a
177,Ryan Babel,nl NED,FWMF,Hoffenheim,de Bundesliga,24,1986,31,28,2443,27.1,0.15,0.07,0.11,0.04,0.04,0.22,0.04,0.15,0.07,0.22,0.11,0.18,Matches,6438d426
178,Maxime Baca,fr FRA,DF,Lorient,fr Ligue 1,28,1983,24,16,1553,17.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3d82351b
179,Bacari,gm GAM,FW,Espanyol,es La Liga,23,1988,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,318ad79c
180,Armin Bačinović,si SVN,MF,Palermo,it Serie A,21,1989,13,7,652,7.2,0,0,0,0,0,0.42,0,0,0,0,0,0,Matches,80b22225
181,Holger Badstuber,de GER,DF,Bayern Munich,de Bundesliga,22,1989,33,32,2896,32.2,0,0.03,0,0,0,0.16,0,0,0.03,0.03,0,0.03,Matches,45b7edae
182,Raúl Baena,es ESP,MF,Espanyol,es La Liga,22,1989,32,22,2138,23.8,0.04,0.04,0.04,0,0,0.38,0,0.04,0.04,0.08,0.04,0.08,Matches,df9c9276
183,Dawda Bah,gm GAM,FWMF,Augsburg,de Bundesliga,27,1983,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,de43047d
184,Mamadou Bah,gn GUI,MF,Stuttgart,de Bundesliga,23,1988,3,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c4248e7f
185,Jean-Christophe Bahebeck,fr FRA,FWMF,Paris S-G,fr Ligue 1,18,1993,8,0,76,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a8be386b
186,Stéphane Bahoken,cm CMR,FW,Nice,fr Ligue 1,19,1992,5,0,74,0.8,0,0,0,0,0,1.25,0,0,0,0,0,0,Matches,5046b7d4
187,Daniel Baier,de GER,MF,Augsburg,de Bundesliga,27,1984,33,33,2799,31.1,0,0.1,0,0,0,0.26,0,0,0.1,0.1,0,0.1,Matches,f261abcb
188,Leighton Baines,eng ENG,DF,Everton,eng Premier League,26,1984,33,33,2970,33,0.12,0.06,0.03,0.09,0.09,0.21,0,0.12,0.06,0.18,0.03,0.09,Matches,b18095b6
189,Chris Baird,nir NIR,DFMF,Fulham,eng Premier League,29,1982,19,13,1274,14.2,0,0,0,0,0,0.42,0,0,0,0,0,0,Matches,55fd8c81
190,Cédric Bakambu,cd COD,FW,Sochaux,fr Ligue 1,20,1991,21,9,866,9.6,0.31,0,0.31,0,0,0,0,0.31,0,0.31,0.31,0.31,Matches,0af4dcf0
191,Djamel Bakar,km COM,FWMF,Nancy,fr Ligue 1,22,1989,34,26,2291,25.5,0.16,0.04,0.16,0,0,0.12,0,0.16,0.04,0.2,0.16,0.2,Matches,2c2a312a
192,Nathan Baker,eng ENG,DF,Aston Villa,eng Premier League,20,1991,8,6,551,6.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b18af9e3
193,Kennedy Bakircioglü,se SWE,MF,Racing Sant,es La Liga,30,1980,7,2,298,3.3,0,0.3,0,0,0,0,0,0,0.3,0.3,0,0.3,Matches,f6792b79
194,Ibrahima Baldé,sn SEN,FW,Osasuna,es La Liga,22,1989,22,13,1364,15.2,0.46,0.13,0.46,0,0,0.13,0,0.46,0.13,0.59,0.46,0.59,Matches,573b6680
195,Gareth Bale,wls WAL,FWMF,Tottenham,eng Premier League,22,1989,36,36,3216,35.7,0.28,0.28,0.28,0,0,0.08,0,0.28,0.28,0.56,0.28,0.56,Matches,a58bb1e1
196,Hanno Balitsch,de GER,MF,Nürnberg,de Bundesliga,30,1981,12,12,886,9.8,0.1,0,0.1,0,0,0.51,0,0.1,0,0.1,0.1,0.1,Matches,2b48fa93
197,Hanno Balitsch,de GER,MF,Leverkusen,de Bundesliga,30,1981,8,4,448,5,0,0,0,0,0,0.8,0,0,0,0,0,0,Matches,2b48fa93
198,Michael Ballack,de GER,MF,Leverkusen,de Bundesliga,34,1976,18,15,1208,13.4,0.15,0.07,0.15,0,0,0.3,0,0.15,0.07,0.22,0.15,0.22,Matches,9d1b8b6b
199,Sergio Ballesteros,es ESP,DF,Levante,es La Liga,35,1975,37,37,3328,37,0.03,0,0.03,0,0,0.24,0,0.03,0,0.03,0.03,0.03,Matches,29863c56
200,Florent Balmont,fr FRA,MF,Lille,fr Ligue 1,31,1980,30,30,2402,26.7,0.07,0,0.07,0,0,0.15,0,0.07,0,0.07,0.07,0.07,Matches,4e7bfc23
201,Mario Balotelli,it ITA,FW,Manchester City,eng Premier League,20,1990,23,14,1328,14.8,0.88,0.07,0.68,0.2,0.2,0.41,0.14,0.88,0.07,0.95,0.68,0.75,Matches,8ff07990
202,Federico Balzaretti,it ITA,DF,Palermo,it Serie A,29,1981,27,26,2227,24.7,0,0.12,0,0,0,0.28,0.08,0,0.12,0.12,0,0.12,Matches,fbef4f9f
203,Abdoulaye Bamba,ci CIV,DF,Dijon,fr Ligue 1,21,1990,24,21,2031,22.6,0,0,0,0,0,0.18,0,0,0,0,0,0,Matches,7fecbcdb
204,Éver Banega,ar ARG,MF,Valencia,es La Liga,23,1988,13,13,1053,11.7,0,0.09,0,0,0.09,0.26,0,0,0.09,0.09,0,0.09,Matches,fa937f7a
205,Lass Bangoura,gn GUI,FWMF,Rayo Vallecano,es La Liga,19,1992,28,15,1559,17.3,0.17,0,0.17,0,0,0.4,0,0.17,0,0.17,0.17,0.17,Matches,740f39d4
206,Momar Bangoura,fr FRA,MF,Marseille,fr Ligue 1,17,1994,2,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e5fb512c
207,Barry Bannan,sct SCO,MF,Aston Villa,eng Premier League,21,1989,28,10,1262,14,0.07,0.14,0,0.07,0.07,0.14,0,0.07,0.14,0.21,0,0.14,Matches,9469fb13
208,Júlio Baptista,br BRA,FWMF,Málaga,es La Liga,29,1981,4,4,324,3.6,0.28,0,0.28,0,0,0.28,0,0.28,0,0.28,0.28,0.28,Matches,44557475
209,Sekou Baradji,fr FRA,DFMF,Dijon,fr Ligue 1,27,1984,3,1,88,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5693aa98
210,Cédric Barbosa,fr FRA,MF,Evian,fr Ligue 1,35,1976,28,23,1801,20,0.4,0.35,0.4,0,0,0.25,0,0.4,0.35,0.75,0.4,0.75,Matches,21378be8
211,Phil Bardsley,sct SCO,DF,Sunderland,eng Premier League,26,1985,31,29,2475,27.5,0.04,0,0.04,0,0,0.15,0.04,0.04,0,0.04,0.04,0.04,Matches,1ae30132
212,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,22,1989,23,21,1853,20.6,0,0.05,0,0,0,0.29,0,0,0.05,0.05,0,0.05,Matches,3f7cd8f1
213,José Barkero,es ESP,MF,Levante,es La Liga,32,1979,32,30,2485,27.6,0.25,0.25,0.14,0.11,0.11,0.33,0,0.25,0.25,0.51,0.14,0.4,Matches,89a1b23c
214,Ross Barkley,eng ENG,MF,Everton,eng Premier League,17,1993,6,2,216,2.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3a24769f
215,Leon Barnett,eng ENG,DF,Norwich City,eng Premier League,25,1985,17,13,1232,13.7,0.07,0.07,0.07,0,0,0.15,0.07,0.07,0.07,0.15,0.07,0.15,Matches,76854cdf
216,Tranquillo Barnetta,ch SUI,MF,Leverkusen,de Bundesliga,26,1985,7,3,353,3.9,0,0.26,0,0,0,0,0,0,0.25,0.25,0,0.25,Matches,6b594e37
217,Abdelaziz Barrada,ma MAR,MF,Getafe,es La Liga,22,1989,32,25,2158,24,0.17,0.08,0.17,0,0,0.21,0.04,0.17,0.08,0.25,0.17,0.25,Matches,89dac314
218,Antonio Barragán,es ESP,DFMF,Valencia,es La Liga,24,1987,18,15,1417,15.7,0,0,0,0,0,0.38,0,0,0,0,0,0,Matches,487d9b09
219,David Barral,es ESP,FW,Sporting Gijón,es La Liga,28,1983,30,26,2240,24.9,0.36,0.12,0.36,0,0,0.36,0,0.36,0.12,0.48,0.36,0.48,Matches,d99f9282
220,Pablo Barrera,mx MEX,FWMF,Zaragoza,es La Liga,24,1987,20,12,1050,11.7,0.09,0,0.09,0,0,0,0,0.09,0,0.09,0.09,0.09,Matches,ff70b131
221,Édgar Barreto,py PAR,MF,Palermo,it Serie A,27,1984,34,33,2961,32.9,0.03,0.09,0.03,0,0,0.15,0,0.03,0.09,0.12,0.03,0.12,Matches,43a1bea5
222,Pablo Barrientos,ar ARG,MF,Catania,it Serie A,26,1985,25,20,1653,18.4,0.22,0.16,0.22,0,0,0.27,0,0.22,0.16,0.38,0.22,0.38,Matches,c3a799f0
223,Lucas Barrios,py PAR,FW,Dortmund,de Bundesliga,26,1984,17,3,428,4.8,0.83,0,0.83,0,0,0.21,0,0.84,0,0.84,0.84,0.84,Matches,618feb69
224,Gareth Barry,eng ENG,MF,Manchester City,eng Premier League,30,1981,34,31,2735,30.4,0.03,0.1,0.03,0,0,0.3,0.03,0.03,0.1,0.13,0.03,0.13,Matches,7dbbe367
225,Oliver Barth,de GER,DF,Freiburg,de Bundesliga,31,1979,12,12,1035,11.5,0.09,0,0.09,0,0,0.26,0,0.09,0,0.09,0.09,0.09,Matches,aef37fbb
226,Maxime Barthelmé,fr FRA,FWMF,Lorient,fr Ligue 1,22,1988,9,4,299,3.3,0,0.3,0,0,0,0,0,0,0.3,0.3,0,0.3,Matches,9b8b52d3
227,Joey Barton,eng ENG,MF,Newcastle Utd,eng Premier League,28,1982,2,2,180,2,0,0,0,0,0,1,0,0,0,0,0,0,Matches,93bfa675
228,Joey Barton,eng ENG,MF,QPR,eng Premier League,28,1982,31,31,2672,29.7,0.1,0.1,0.1,0,0,0.27,0.07,0.1,0.1,0.2,0.1,0.2,Matches,93bfa675
229,Marc Bartra,es ESP,DF,Barcelona,es La Liga,20,1991,1,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b742cc0d
230,Andrea Barzagli,it ITA,DF,Juventus,it Serie A,30,1981,35,34,3013,33.5,0.03,0,0,0.03,0.03,0.09,0,0.03,0,0.03,0,0,Matches,7c0000fd
231,Marko Baša,me MNE,DF,Lille,fr Ligue 1,28,1982,22,22,1784,19.8,0.1,0,0.1,0,0,0.15,0,0.1,0,0.1,0.1,0.1,Matches,f170b78c
232,Sébastien Bassong,cm CMR,DF,Tottenham,eng Premier League,25,1986,5,1,228,2.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0d521662
233,Sébastien Bassong,cm CMR,DF,Wolves,eng Premier League,25,1986,9,9,682,7.6,0,0,0,0,0,0.13,0.13,0,0,0,0,0,Matches,0d521662
234,Dušan Basta,rs SRB,DFMF,Udinese,it Serie A,26,1984,31,31,2625,29.2,0.17,0.14,0.17,0,0,0.07,0,0.17,0.14,0.31,0.17,0.31,Matches,3b57f7f8
235,Felix Bastians,de GER,DFMF,Hertha BSC,de Bundesliga,23,1988,13,13,1108,12.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,89063b3e
236,Felix Bastians,de GER,DFMF,Freiburg,de Bundesliga,23,1988,16,16,1413,15.7,0,0.13,0,0,0,0.06,0,0,0.13,0.13,0,0.13,Matches,89063b3e
237,Michel Bastos,br BRA,DFMF,Lyon,fr Ligue 1,27,1983,26,23,2083,23.1,0.26,0.35,0.22,0.04,0.04,0.09,0,0.26,0.35,0.6,0.22,0.56,Matches,014a3e8c
238,Laurent Batlles,fr FRA,MF,Saint-Étienne,fr Ligue 1,35,1975,36,12,1359,15.1,0.26,0.26,0.26,0,0,0.26,0,0.26,0.26,0.53,0.26,0.53,Matches,3cd2fd3b
239,Cristian Battocchio,it ITA,MF,Udinese,it Serie A,19,1992,4,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0f9b8301
240,Daniel Batz,de GER,GK,Freiburg,de Bundesliga,20,1991,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ec759ba1
241,Oliver Baumann,de GER,GK,Freiburg,de Bundesliga,21,1990,33,33,2970,33,0,0,0,0,0,0.03,0,0,0,0,0,0,Matches,47064058
242,Julian Baumgartlinger,at AUT,DFMF,Mainz 05,de Bundesliga,23,1988,26,14,1481,16.5,0,0.18,0,0,0,0.12,0,0,0.18,0.18,0,0.18,Matches,69374ff5
243,Alexander Baumjohann,de GER,MF,Schalke 04,de Bundesliga,24,1987,8,4,315,3.5,0,0,0,0,0,0.29,0,0,0,0,0,0,Matches,0300e2dc
244,Éric Bauthéac,fr FRA,FWMF,Dijon,fr Ligue 1,23,1987,34,28,2476,27.5,0.11,0.18,0.07,0.04,0.04,0.18,0,0.11,0.18,0.29,0.07,0.25,Matches,af859ca4
245,Jose Baxter,eng ENG,FWMF,Everton,eng Premier League,19,1992,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,185990eb
246,Moustapha Bayal Sall,sn SEN,DF,Nancy,fr Ligue 1,25,1985,2,1,104,1.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,74577256
247,Paul Baysse,fr FRA,DF,Brest,fr Ligue 1,23,1988,34,33,2988,33.2,0.03,0,0.03,0,0,0.15,0,0.03,0,0.03,0.03,0.03,Matches,2515040a
248,Jean Beausejour,cl CHI,DFFW,Wigan Athletic,eng Premier League,27,1984,16,16,1387,15.4,0,0.32,0,0,0,0.06,0,0,0.32,0.32,0,0.32,Matches,c8404849
249,Andreas Beck,de GER,DFMF,Hoffenheim,de Bundesliga,24,1987,31,31,2790,31,0.03,0,0.03,0,0,0.42,0,0.03,0,0.03,0.03,0.03,Matches,00a6485f
250,Jermaine Beckford,jm JAM,FW,Everton,eng Premier League,27,1983,2,1,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,393303c7
251,Edu Bedia,es ESP,MF,Racing Sant,es La Liga,22,1989,11,7,701,7.8,0,0.13,0,0,0,0.26,0,0,0.13,0.13,0,0.13,Matches,2dc8077c
252,Henri Bedimo,cm CMR,DF,Montpellier,fr Ligue 1,27,1984,36,36,3234,35.9,0.03,0.03,0.03,0,0,0.17,0,0.03,0.03,0.06,0.03,0.06,Matches,0d57f1c1
253,Fabrice Begeorgi,fr FRA,DFFW,Ajaccio,fr Ligue 1,24,1987,3,3,245,2.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,d1ac8b36
254,Asmir Begović,ba BIH,GK,Stoke City,eng Premier League,24,1987,23,22,1998,22.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,7b4de647
255,Valon Behrami,ch SUI,DFMF,Fiorentina,it Serie A,26,1985,31,31,2517,28,0,0.04,0,0,0,0.36,0,0,0.04,0.04,0,0.04,Matches,d3d758d8
256,Ishak Belfodil,dz ALG,FWMF,Lyon,fr Ligue 1,19,1992,7,1,156,1.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ff182fdc
257,Ishak Belfodil,dz ALG,FWMF,Bologna,it Serie A,19,1992,8,1,195,2.2,0,0,0,0,0,0.45,0,0,0,0,0,0,Matches,ff182fdc
258,Younès Belhanda,ma MAR,FWMF,Montpellier,fr Ligue 1,21,1990,28,26,2225,24.7,0.49,0.16,0.28,0.2,0.2,0.16,0.08,0.49,0.16,0.65,0.28,0.44,Matches,e204ec12
259,Craig Bellamy,wls WAL,FW,Liverpool,eng Premier League,32,1979,27,12,1249,13.9,0.43,0.22,0.43,0,0,0.43,0,0.43,0.22,0.65,0.43,0.65,Matches,b9eae55b
260,Karim Bellarabi,de GER,FWMF,Leverkusen,de Bundesliga,21,1990,10,0,180,2,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0.5,0.5,Matches,bee0bab1
261,Axel Bellinghausen,de GER,MF,Augsburg,de Bundesliga,28,1983,25,22,1905,21.2,0.09,0.28,0.09,0,0,0.19,0,0.09,0.28,0.38,0.09,0.38,Matches,d456db7b
262,Gianpaolo Bellini,it ITA,DF,Atalanta,it Serie A,31,1980,20,12,1411,15.7,0.06,0.06,0.06,0,0,0.19,0,0.06,0.06,0.13,0.06,0.13,Matches,77b818ea
263,David Bellion,fr FRA,FW,Bordeaux,fr Ligue 1,28,1982,12,4,401,4.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a901d685
264,Fernando Belluschi,ar ARG,MF,Genoa,it Serie A,27,1983,14,9,782,8.7,0.11,0.11,0.11,0,0,0,0.11,0.12,0.12,0.23,0.12,0.23,Matches,269db7d5
265,Giuseppe Bellusci,it ITA,DF,Catania,it Serie A,21,1989,32,30,2704,30,0,0,0,0,0,0.23,0,0,0,0,0,0,Matches,7f1c3bca
266,Nicola Belmonte,it ITA,DF,Siena,it Serie A,24,1987,2,1,87,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,279857a1
267,Hatem Ben Arfa,fr FRA,FWMF,Newcastle Utd,eng Premier League,24,1987,26,16,1557,17.3,0.29,0.29,0.29,0,0,0.12,0,0.29,0.29,0.58,0.29,0.58,Matches,74dc806c
268,Eden Ben Basat,il ISR,FW,Brest,fr Ligue 1,24,1986,32,26,2334,25.9,0.15,0.08,0.15,0,0,0.12,0,0.15,0.08,0.23,0.15,0.23,Matches,633d6842
269,Fahid Ben Khalfallah,tn TUN,FWMF,Bordeaux,fr Ligue 1,28,1982,15,7,647,7.2,0,0,0,0,0,0.28,0,0,0,0,0,0,Matches,d189a874
270,Wissam Ben Yedder,fr FRA,FWMF,Toulouse,fr Ligue 1,20,1990,9,0,194,2.2,0.45,0,0.45,0,0,0.45,0,0.46,0,0.46,0.46,0.46,Matches,942b4f90
271,Änis Ben-Hatira,tn TUN,MF,Hamburger SV,de Bundesliga,23,1988,1,0,49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,132e4111
272,Änis Ben-Hatira,tn TUN,MF,Hertha BSC,de Bundesliga,23,1988,16,10,893,9.9,0.3,0.2,0.3,0,0,0.2,0,0.3,0.2,0.5,0.3,0.5,Matches,132e4111
273,Diego Benaglio,ch SUI,GK,Wolfsburg,de Bundesliga,27,1983,32,32,2880,32,0,0,0,0,0,0.09,0,0,0,0,0,0,Matches,b7e7937d
274,Yohan Benalouane,tn TUN,DF,Cesena,it Serie A,24,1987,11,8,719,8,0,0,0,0,0,0.5,0.13,0,0,0,0,0,Matches,8309b068
275,Massimiliano Benassi,it ITA,GK,Lecce,it Serie A,29,1981,29,29,2463,27.4,0,0,0,0,0,0.07,0,0,0,0,0,0,Matches,ddb3cf91
276,Medhi Benatia,ma MAR,DF,Udinese,it Serie A,24,1987,27,27,2380,26.4,0.04,0,0.04,0,0,0.34,0,0.04,0,0.04,0.04,0.04,Matches,3b15ef2d
277,Yossi Benayoun,il ISR,MF,Arsenal,eng Premier League,31,1980,19,10,904,10,0.4,0.1,0.4,0,0,0.1,0,0.4,0.1,0.5,0.4,0.5,Matches,8414bb13
278,Yossi Benayoun,il ISR,MF,Chelsea,eng Premier League,31,1980,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8414bb13
279,Lars Bender,de GER,DFMF,Leverkusen,de Bundesliga,22,1989,28,28,2379,26.4,0.15,0.11,0.15,0,0,0.08,0,0.15,0.11,0.26,0.15,0.26,Matches,c50281a0
280,Sven Bender,de GER,DFMF,Dortmund,de Bundesliga,22,1989,24,21,1580,17.6,0.06,0.11,0.06,0,0,0.11,0,0.06,0.11,0.17,0.06,0.17,Matches,070ec0b1
281,Nicklas Bendtner,dk DEN,FW,Arsenal,eng Premier League,23,1988,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9f9c57f0
282,Nicklas Bendtner,dk DEN,FW,Sunderland,eng Premier League,23,1988,28,25,2225,24.7,0.32,0.2,0.28,0.04,0.04,0.08,0,0.32,0.2,0.53,0.28,0.49,Matches,9f9c57f0
283,Dani Benítez,es ESP,MF,Granada,es La Liga,24,1987,30,25,2245,24.9,0,0.04,0,0,0,0.36,0.04,0,0.04,0.04,0,0.04,Matches,51c34a32
284,Diego Benito Rey,es ESP,MF,Rayo Vallecano,es La Liga,22,1988,4,0,40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,049c2adb
285,Elliott Bennett,eng ENG,DFMF,Norwich City,eng Premier League,22,1988,33,22,2013,22.4,0.04,0.18,0.04,0,0,0.22,0,0.04,0.18,0.22,0.04,0.22,Matches,02c9ea40
286,Ryan Bennett,eng ENG,DF,Norwich City,eng Premier League,21,1990,8,8,720,8,0,0,0,0,0,0.25,0,0,0,0,0,0,Matches,0bad4516
287,Darren Bent,eng ENG,FW,Aston Villa,eng Premier League,27,1984,22,21,1858,20.6,0.44,0.05,0.34,0.1,0.1,0.05,0,0.44,0.05,0.48,0.34,0.39,Matches,fe97f10b
288,Francesco Benussi,it ITA,GK,Palermo,it Serie A,29,1981,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,42bcb825
289,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,23,1987,34,26,2242,24.9,0.84,0.32,0.84,0,0,0,0,0.84,0.32,1.16,0.84,1.16,Matches,70d74ece
290,Yassine Benzia,dz ALG,FWMF,Lyon,fr Ligue 1,16,1994,1,0,4,0,0,,0,0,,0,0,0,,,0,,Matches,6fbde63a
291,Dimitar Berbatov,bg BUL,FW,Manchester Utd,eng Premier League,30,1981,12,5,521,5.8,1.21,0,0.86,0.34,0.34,0,0,1.21,0,1.21,0.86,0.86,Matches,f5781978
292,Florin Berenguer,fr FRA,MF,Dijon,fr Ligue 1,22,1989,16,10,858,9.5,0,0,0,0,0,0.21,0,0,0,0,0,0,Matches,f7ff293a
293,Pascal Berenguer,fr FRA,MF,Nancy,fr Ligue 1,30,1981,2,2,141,1.6,0,0,0,0,0,0,0.63,0,0,0,0,0,Matches,9036cb27
294,Marcus Berg,se SWE,FW,Hamburger SV,de Bundesliga,24,1986,13,9,816,9.1,0.11,0.11,0.11,0,0,0,0,0.11,0.11,0.22,0.11,0.22,Matches,b39bf63f
295,Markel Bergara,es ESP,MF,Real Sociedad,es La Liga,25,1986,11,9,698,7.8,0,0,0,0,0,0.51,0,0,0,0,0,0,Matches,04a65a8f
296,Steve von Bergen,ch SUI,DF,Cesena,it Serie A,28,1983,27,27,2430,27,0,0.04,0,0,0,0.15,0,0,0.04,0.04,0,0.04,Matches,5d0d1ec7
297,Gonzalo Bergessio,ar ARG,FW,Saint-Étienne,fr Ligue 1,27,1984,2,2,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,da001952
298,Gonzalo Bergessio,ar ARG,FW,Catania,it Serie A,27,1984,34,30,2565,28.5,0.25,0.07,0.25,0,0,0.07,0,0.25,0.07,0.32,0.25,0.32,Matches,da001952
299,Franck Béria,fr FRA,DF,Lille,fr Ligue 1,28,1983,32,32,2798,31.1,0,0.03,0,0,0,0.26,0,0,0.03,0.03,0,0.03,Matches,c4d64855
