Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
1418,Jordan Leborgne,gp GLP,DF,Caen,fr Ligue 1,20,1995,6,2,248,2.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0f0d05fd
1419,Jean-Louis Leca,fr FRA,GK,Bastia,fr Ligue 1,30,1985,34,34,3017,33.5,0,0,0,0,0,0.15,0.03,0,0,0,0,0,Matches,edbe46dc
1420,Mathew Leckie,au AUS,MFFW,Ingolstadt 04,de Bundesliga,25,1991,30,25,2084,23.2,0,0.09,0,0,0,0.13,0.13,0,0.09,0.09,0,0.09,Matches,b93b7882
1421,Benjamin Lecomte,fr FRA,GK,Lorient,fr Ligue 1,25,1991,31,31,2790,31,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2fa2a875
1422,Joe Ledley,wls WAL,MF,Crystal Palace,eng Premier League,29,1987,18,13,1160,12.9,0.08,0.08,0.08,0,0,0.08,0,0.08,0.08,0.16,0.08,0.16,Matches,c221f149
1423,Pierre Lees-Melou,fr FRA,MFFW,Dijon,fr Ligue 1,23,1993,32,30,2484,27.6,0.25,0.11,0.25,0,0,0.11,0,0.25,0.11,0.36,0.25,0.36,Matches,f5044e54
1424,Matthias Lehmann,de GER,MF,Köln,de Bundesliga,33,1983,21,21,1820,20.2,0,0.1,0,0,0,0.35,0,0,0.1,0.1,0,0.1,Matches,abb42ce6
1425,Robert Leipertz,de GER,FWMF,Ingolstadt 04,de Bundesliga,23,1993,6,0,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e4962254
1426,Moritz Leitner,de GER,MF,Augsburg,de Bundesliga,23,1992,6,2,240,2.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9460aaed
1427,Moritz Leitner,de GER,MF,Lazio,it Serie A,23,1992,2,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9460aaed
1428,Lucas Leiva,br BRA,MFDF,Liverpool,eng Premier League,29,1987,24,12,1112,12.4,0,0.16,0,0,0,0.32,0,0,0.16,0.16,0,0.16,Matches,4c78b5ed
1429,Florian Lejeune,fr FRA,DF,Eibar,es La Liga,25,1991,34,33,2970,33,0.03,0.03,0.03,0,0,0.21,0.03,0.03,0.03,0.06,0.03,0.06,Matches,6eaed4eb
1430,Kevin Lejeune,fr FRA,MF,Metz,fr Ligue 1,31,1985,14,8,636,7.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b90b6b66
1431,Jonathan Leko,eng ENG,FWMF,West Brom,eng Premier League,17,1999,9,0,181,2,0,0.5,0,0,0,0,0,0,0.5,0.5,0,0.5,Matches,76b5cbbd
1432,Iñigo Lekue,es ESP,MFDF,Athletic Club,es La Liga,23,1993,25,17,1575,17.5,0.11,0.06,0.11,0,0,0.06,0,0.11,0.06,0.17,0.11,0.17,Matches,59b7d823
1433,Thomas Lemar,fr FRA,MF,Monaco,fr Ligue 1,20,1995,34,28,2610,29,0.31,0.38,0.31,0,0,0.03,0,0.31,0.38,0.69,0.31,0.69,Matches,4dbd0916
1434,Mario Lemina,ga GAB,MF,Juventus,it Serie A,22,1993,19,8,906,10.1,0.1,0.1,0.1,0,0,0.1,0,0.1,0.1,0.2,0.1,0.2,Matches,2b471f99
1435,Fabien Lemoine,fr FRA,MF,Saint-Étienne,fr Ligue 1,29,1987,16,9,780,8.7,0,0,0,0,0,0,0.11,0,0,0,0,0,Matches,54d51e22
1436,Álvaro Lemos,es ESP,DFMF,Celta Vigo,es La Liga,23,1993,5,5,438,4.9,0.2,0,0.2,0,0,0.41,0,0.21,0,0.21,0.21,0.21,Matches,31d45cc8
1437,Mauricio Lemos,uy URU,DF,Las Palmas,es La Liga,20,1995,23,21,1852,20.6,0.24,0,0.24,0,0,0.29,0,0.24,0,0.24,0.24,0.24,Matches,dbe5a587
1438,Clément Lenglet,fr FRA,DF,Nancy,fr Ligue 1,21,1995,18,18,1620,18,0,0,0,0,0,0.22,0,0,0,0,0,0,Matches,4f28a6ff
1439,Clément Lenglet,fr FRA,DF,Sevilla,es La Liga,21,1995,17,15,1358,15.1,0,0,0,0,0,0.13,0,0,0,0,0,0,Matches,4f28a6ff
1440,Ermir Lenjani,al ALB,DFFW,Rennes,fr Ligue 1,26,1989,2,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,780ec14d
1441,Aaron Lennon,eng ENG,MFFW,Everton,eng Premier League,29,1987,11,6,509,5.7,0,0.18,0,0,0,0,0,0,0.18,0.18,0,0.18,Matches,2ff964a0
1442,Bernd Leno,de GER,GK,Leverkusen,de Bundesliga,24,1992,34,34,3060,34,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2628fd2b
1443,Jeremain Lens,nl NED,FWMF,Sunderland,eng Premier League,28,1987,2,0,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6f1721f0
1444,Pedro León,es ESP,MF,Eibar,es La Liga,29,1986,37,34,3004,33.4,0.3,0.15,0.27,0.03,0.09,0.18,0,0.3,0.15,0.45,0.27,0.42,Matches,d66b9872
1445,Sergio León,es ESP,FW,Osasuna,es La Liga,27,1989,33,27,2393,26.6,0.38,0,0.34,0.04,0.04,0.15,0,0.38,0,0.38,0.34,0.34,Matches,0a0cc13c
1446,Benjamin Leroy,fr FRA,GK,Dijon,fr Ligue 1,27,1989,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1e7aea56
1447,Joleon Lescott,eng ENG,DF,Sunderland,eng Premier League,33,1982,2,1,124,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,62393d3b
1448,Filip Lesniak,sk SVK,MF,Tottenham,eng Premier League,20,1996,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5348fe7c
1449,Alexandre Letellier,fr FRA,GK,Angers,fr Ligue 1,25,1990,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,96fcd380
1450,Timo Letschert,nl NED,DF,Sassuolo,it Serie A,23,1993,9,9,663,7.4,0,0,0,0,0,0.27,0.14,0,0,0,0,0,Matches,be9938ed
1451,Tobias Levels,de GER,DF,Ingolstadt 04,de Bundesliga,29,1986,10,8,721,8,0,0,0,0,0,0.38,0.13,0,0,0,0,0,Matches,b3e57af1
1452,Dorian Lévêque,fr FRA,DF,Guingamp,fr Ligue 1,26,1989,2,2,165,1.8,0,0,0,0,0,0.56,0,0,0,0,0,0,Matches,1263fecd
1453,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,27,1988,33,31,2775,30.8,0.97,0.16,0.81,0.16,0.16,0.16,0,0.97,0.16,1.14,0.81,0.97,Matches,8d78e732
1454,Igor Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,31,1985,25,25,2113,23.5,0.04,0,0.04,0,0,0.13,0,0.04,0,0.04,0.04,0.04,Matches,6b9f2f3e
1455,Stefan Lex,de GER,MF,Ingolstadt 04,de Bundesliga,26,1989,13,2,333,3.7,0,0,0,0,0,0.81,0,0,0,0,0,0,Matches,b39c06ed
1456,Aaron Leya Iseka,be BEL,MFFW,Marseille,fr Ligue 1,18,1997,8,3,260,2.9,0,0.34,0,0,0,0,0,0,0.35,0.35,0,0.35,Matches,29ef0f49
1457,Dario Lezcano,py PAR,FW,Ingolstadt 04,de Bundesliga,26,1990,33,27,2507,27.9,0.22,0.11,0.22,0,0.04,0.14,0,0.22,0.11,0.32,0.22,0.32,Matches,d4bb2b53
1458,Luca Lezzerini,it ITA,GK,Fiorentina,it Serie A,21,1995,1,0,51,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c9c32262
1459,Stephan Lichtsteiner,ch SUI,DFMF,Juventus,it Serie A,32,1984,26,22,1866,20.7,0.05,0.1,0.05,0,0,0.24,0,0.05,0.1,0.14,0.05,0.14,Matches,99b1d0e6
1460,Lillo,es ESP,DF,Sporting Gijón,es La Liga,27,1989,25,24,2136,23.7,0,0,0,0,0,0.3,0.04,0,0,0,0,0,Matches,476ca810
1461,Lucas Lima,br BRA,DF,Nantes,fr Ligue 1,24,1991,38,38,3382,37.6,0.03,0.05,0,0.03,0.05,0.13,0.05,0.03,0.05,0.08,0,0.05,Matches,0f52f925
1462,Heinz Lindner,at AUT,GK,Eint Frankfurt,de Bundesliga,26,1990,2,1,175,1.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0bfaa3b2
1463,Karol Linetty,pl POL,MF,Sampdoria,it Serie A,21,1995,35,27,2384,26.5,0.04,0.15,0.04,0,0,0.19,0,0.04,0.15,0.19,0.04,0.19,Matches,d023d70f
1464,Jesse Lingard,eng ENG,MFFW,Manchester Utd,eng Premier League,23,1992,25,18,1360,15.1,0.07,0.07,0.07,0,0,0.2,0,0.07,0.07,0.13,0.07,0.13,Matches,810e3c74
1465,Pol Lirola,es ESP,DF,Sassuolo,it Serie A,18,1997,22,17,1548,17.2,0,0.17,0,0,0,0.17,0,0,0.17,0.17,0,0.17,Matches,ff800ed8
1466,Marko Livaja,hr CRO,FW,Las Palmas,es La Liga,22,1993,25,16,1444,16,0.31,0.19,0.31,0,0,0.75,0.06,0.31,0.19,0.5,0.31,0.5,Matches,6e5497ca
1467,Jake Livermore,eng ENG,MF,West Brom,eng Premier League,26,1989,16,15,1301,14.5,0,0,0,0,0,0.14,0,0,0,0,0,0,Matches,b98570d1
1468,Jake Livermore,eng ENG,MFDF,Hull City,eng Premier League,26,1989,21,20,1670,18.6,0.05,0,0.05,0,0,0.16,0.05,0.05,0,0.05,0.05,0.05,Matches,b98570d1
1469,Raúl Lizoain,es ESP,GK,Las Palmas,es La Liga,25,1991,13,13,1170,13,0,0,0,0,0,0.15,0,0,0,0,0,0,Matches,f69e9eee
1470,Adem Ljajić,rs SRB,FWMF,Torino,it Serie A,24,1991,33,30,2513,27.9,0.36,0.29,0.32,0.04,0.07,0.18,0,0.36,0.29,0.64,0.32,0.61,Matches,2648e18f
1471,Diego Llorente,es ESP,DFMF,Málaga,es La Liga,22,1993,25,23,2028,22.5,0.09,0,0.09,0,0,0.09,0.04,0.09,0,0.09,0.09,0.09,Matches,bba30585
1472,Fernando Llorente,es ESP,FW,Swansea City,eng Premier League,31,1985,33,28,2442,27.1,0.55,0.04,0.55,0,0,0.07,0,0.55,0.04,0.59,0.55,0.59,Matches,82dbf623
1473,Marcos Llorente,es ESP,MF,Alavés,es La Liga,21,1995,32,31,2806,31.2,0,0.06,0,0,0,0.16,0,0,0.06,0.06,0,0.06,Matches,02c15616
1474,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,29,1986,34,34,3004,33.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8f62b6ee
1475,Alexandre Llovet,fr FRA,FW,Montpellier,fr Ligue 1,18,1997,2,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,104ed625
1476,Giovani Lo Celso,ar ARG,MF,Paris S-G,fr Ligue 1,20,1996,4,1,82,0.9,0,0,0,0,0,1.11,0,0,0,0,0,0,Matches,d7553721
1477,Simone Lo Faso,it ITA,MF,Palermo,it Serie A,18,1998,10,1,255,2.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,51c614fd
1478,Manuel Locatelli,it ITA,MF,Milan,it Serie A,18,1998,25,17,1694,18.8,0.11,0,0.11,0,0,0.37,0,0.11,0,0.11,0.11,0.11,Matches,a8a874f1
1479,Francesco Lodi,it ITA,MF,Udinese,it Serie A,32,1984,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3ddc8b87
1480,Raoul Loé,cm CMR,MF,Osasuna,es La Liga,27,1989,7,6,570,6.3,0,0,0,0,0,0.32,0,0,0,0,0,0,Matches,afcf961b
1481,Ruben Loftus-Cheek,eng ENG,MF,Chelsea,eng Premier League,20,1996,6,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e97fd090
1482,David Lombán,es ESP,DF,Granada,es La Liga,29,1987,21,20,1841,20.5,0.1,0,0.1,0,0,0.29,0,0.1,0,0.1,0.1,0.1,Matches,b43b81f1
1483,Cristiano Lombardi,it ITA,FW,Lazio,it Serie A,20,1995,18,3,437,4.9,0.2,0,0.2,0,0,0.82,0,0.21,0,0.21,0.21,0.21,Matches,f124b4c9
1484,Kevin Long,ie IRL,DF,Burnley,eng Premier League,25,1990,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5a4280b1
1485,Shane Long,ie IRL,FW,Southampton,eng Premier League,29,1987,32,10,1321,14.7,0.2,0.14,0.2,0,0.07,0.14,0,0.2,0.14,0.34,0.2,0.34,Matches,9f472354
1486,Ademola Lookman,ng NGA,FW,Everton,eng Premier League,18,1997,8,3,289,3.2,0.31,0,0.31,0,0,0,0,0.31,0,0.31,0.31,0.31,Matches,7c104bb7
1487,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,25,1990,37,37,3330,37,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f00de885
1488,Hélder Lopes,pt POR,DF,Las Palmas,es La Liga,27,1989,15,13,1224,13.6,0,0.07,0,0,0,0.29,0,0,0.07,0.07,0,0.07,Matches,9a34c46d
1489,Rony Lopes,pt POR,MFFW,Lille,fr Ligue 1,20,1995,25,22,1861,20.7,0.19,0.19,0.19,0,0,0.1,0,0.19,0.19,0.39,0.19,0.39,Matches,7c2965bb
1490,Adrián López,es ESP,FWMF,Villarreal,es La Liga,28,1988,15,7,677,7.5,0.27,0.13,0.27,0,0,0,0,0.27,0.13,0.4,0.27,0.4,Matches,88a359d4
1491,David López,es ESP,DFMF,Espanyol,es La Liga,26,1989,36,36,3240,36,0.08,0.06,0.08,0,0,0.08,0,0.08,0.06,0.14,0.08,0.14,Matches,f03f284b
1492,Diego López,es ESP,GK,Espanyol,es La Liga,34,1981,35,35,3112,34.6,0,0,0,0,0,0.09,0,0,0,0,0,0,Matches,73683fa9
1493,Isma López,es ESP,DFMF,Sporting Gijón,es La Liga,26,1990,27,19,1732,19.2,0,0.16,0,0,0.05,0.26,0,0,0.16,0.16,0,0.16,Matches,e644a7f5
1494,Javi López,es ESP,DF,Espanyol,es La Liga,30,1986,19,17,1522,16.9,0,0.06,0,0,0,0.18,0,0,0.06,0.06,0,0.06,Matches,ffad706e
1495,Maxi López,ar ARG,FW,Torino,it Serie A,32,1984,16,2,440,4.9,0.41,0,0.41,0,0,0.41,0,0.41,0,0.41,0.41,0.41,Matches,ad469944
1496,Maxime Lopez,fr FRA,MF,Marseille,fr Ligue 1,18,1997,30,26,2173,24.1,0.12,0.29,0.12,0,0,0.17,0,0.12,0.29,0.41,0.12,0.41,Matches,20094685
1497,Unai López,es ESP,MF,Leganés,es La Liga,20,1995,23,12,1167,13,0.15,0,0.15,0,0,0.15,0,0.15,0,0.15,0.15,0.15,Matches,88050721
1498,Alberto Lora,es ESP,DF,Sporting Gijón,es La Liga,29,1987,7,4,378,4.2,0,0,0,0,0,0.24,0.24,0,0,0,0,0,Matches,723cd8b7
1499,Jonas Lössl,dk DEN,GK,Mainz 05,de Bundesliga,27,1989,27,27,2430,27,0,0,0,0,0,0,0,0,0,0,0,0,Matches,939bc634
1500,Jordan Lotiès,fr FRA,DF,Dijon,fr Ligue 1,31,1984,24,23,2046,22.7,0.09,0,0.09,0,0,0.22,0.09,0.09,0,0.09,0.09,0.09,Matches,64864d05
1501,Jeff Louis,ht HAI,MFFW,Caen,fr Ligue 1,23,1992,5,3,230,2.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4ee7e082
1502,Donald Love,sct SCO,DF,Sunderland,eng Premier League,21,1994,12,6,611,6.8,0,0.15,0,0,0,0.15,0,0,0.15,0.15,0,0.15,Matches,160599ed
1503,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,27,1989,29,29,2553,28.4,0.07,0.04,0.07,0,0,0.21,0,0.07,0.04,0.11,0.07,0.11,Matches,1a2935f6
1504,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,27,1989,36,36,3240,36,0,0.06,0,0,0,0.25,0,0,0.06,0.06,0,0.06,Matches,9a9c05db
1505,Luciano,br BRA,FW,Leganés,es La Liga,23,1993,25,11,1177,13.1,0.31,0.15,0.23,0.08,0.08,0.23,0,0.31,0.15,0.46,0.23,0.38,Matches,24ce161c
1506,José Luis Gayà,es ESP,DF,Valencia,es La Liga,21,1995,27,24,2089,23.2,0.04,0.09,0.04,0,0,0.17,0,0.04,0.09,0.13,0.04,0.13,Matches,b05e2dbd
1507,Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,30,1985,34,34,3006,33.4,0.09,0.18,0.09,0,0,0.15,0,0.09,0.18,0.27,0.09,0.27,Matches,e4ed2628
1508,Luisinho,pt POR,DFMF,La Coruña,es La Liga,31,1985,26,20,1907,21.2,0,0.09,0,0,0,0.28,0,0,0.09,0.09,0,0.09,Matches,a7f00c8c
1509,David Luiz,br BRA,DF,Chelsea,eng Premier League,29,1987,33,33,2954,32.8,0.03,0,0.03,0,0,0.18,0,0.03,0,0.03,0.03,0.03,Matches,c0e27d1a
1510,David Luiz,br BRA,DF,Paris S-G,fr Ligue 1,29,1987,3,3,241,2.7,0,0,0,0,0,0.37,0,0,0,0,0,0,Matches,c0e27d1a
1511,Jordan Lukaku,be BEL,MFDF,Lazio,it Serie A,22,1994,16,8,851,9.5,0,0.11,0,0,0,0.21,0,0,0.11,0.11,0,0.11,Matches,0cd0e21b
1512,Romelu Lukaku,be BEL,FW,Everton,eng Premier League,23,1993,37,36,3266,36.3,0.69,0.17,0.66,0.03,0.03,0.08,0,0.69,0.17,0.85,0.66,0.83,Matches,5eae500a
1513,Dodi Lukebakio,be BEL,FWMF,Toulouse,fr Ligue 1,18,1997,5,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0c61c77c
1514,Saša Lukić,rs SRB,MF,Torino,it Serie A,19,1996,14,7,777,8.6,0,0,0,0,0,0.7,0,0,0,0,0,0,Matches,c6e8cf1f
1515,Senad Lulić,ba BIH,MFFW,Lazio,it Serie A,30,1986,31,29,2486,27.6,0.11,0.33,0.11,0,0,0.29,0.07,0.11,0.33,0.43,0.11,0.43,Matches,7fd58fe3
1516,Antonio Luna,es ESP,DF,Eibar,es La Liga,25,1991,26,24,2115,23.5,0.04,0.21,0.04,0,0,0.13,0,0.04,0.21,0.26,0.04,0.26,Matches,ed239245
1517,Arnaud Lusamba,fr FRA,FWMF,Nice,fr Ligue 1,19,1997,6,3,253,2.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,54131505
1518,Fabian Lustenberger,ch SUI,MFDF,Hertha BSC,de Bundesliga,28,1988,19,17,1500,16.7,0,0.06,0,0,0,0.06,0,0,0.06,0.06,0,0.06,Matches,a63a995f
1519,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,29,1987,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,7fe12375
1520,Germán Lux,ar ARG,GK,La Coruña,es La Liga,34,1982,25,25,2204,24.5,0,0,0,0,0,0.2,0,0,0,0,0,0,Matches,14ed837f
1521,Cheikh M'Bengue,sn SEN,DFMF,Saint-Étienne,fr Ligue 1,28,1988,15,15,1179,13.1,0,0.08,0,0,0,0.31,0,0,0.08,0.08,0,0.08,Matches,88fdac8b
1522,Massimo Maccarone,it ITA,FW,Empoli,it Serie A,36,1979,28,17,1508,16.8,0.3,0.12,0.18,0.12,0.12,0.18,0.06,0.3,0.12,0.42,0.18,0.3,Matches,1586379d
1523,Zinédine Machach,fr FRA,MF,Marseille,fr Ligue 1,20,1996,10,4,417,4.6,0,0,0,0,0,0.87,0.43,0,0,0,0,0,Matches,3.14E+42
1524,Darwin Machís,ve VEN,MFFW,Leganés,es La Liga,23,1993,27,10,1058,11.8,0.08,0.25,0.08,0,0,0.08,0,0.09,0.26,0.34,0.09,0.34,Matches,ed6ea4d9
1525,Christian Maggio,it ITA,DF,Napoli,it Serie A,34,1982,7,4,394,4.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,31d7f557
1526,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,31,1984,15,14,1193,13.3,0.08,0,0.08,0,0,0.15,0,0.08,0,0.08,0.08,0.08,Matches,07767f42
1527,Harry Maguire,eng ENG,DF,Hull City,eng Premier League,23,1993,29,25,2307,25.6,0.08,0.04,0.08,0,0,0.2,0,0.08,0.04,0.12,0.08,0.12,Matches,d8931174
1528,Hicham Mahou,fr FRA,FWMF,Nice,fr Ligue 1,17,1999,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f329ec76
1529,Riyad Mahrez,dz ALG,MF,Leicester City,eng Premier League,25,1991,36,33,2825,31.4,0.19,0.13,0.1,0.1,0.16,0.13,0,0.19,0.13,0.32,0.1,0.22,Matches,892d5bb1
1530,Raffaele Maiello,it ITA,MF,Empoli,it Serie A,25,1991,1,1,59,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,02febfdc
1531,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,17,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ab700320
1532,Domenico Maietta,it ITA,DF,Bologna,it Serie A,33,1982,29,29,2373,26.4,0,0.04,0,0,0,0.3,0,0,0.04,0.04,0,0.04,Matches,3d936ba9
1533,Habib Maïga,ci CIV,DFMF,Saint-Étienne,fr Ligue 1,20,1996,5,4,295,3.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e768de1f
1534,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,21,1995,7,6,566,6.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,fcb38f57
1535,Anthony Maisonnial,fr FRA,GK,Saint-Étienne,fr Ligue 1,18,1998,2,1,168,1.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,108bb1e1
1536,Ainsley Maitland-Niles,eng ENG,DFFW,Arsenal,eng Premier League,18,1997,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e3a5814e
1537,Abdul Majeed Waris,gh GHA,FWMF,Lorient,fr Ligue 1,24,1991,35,31,2840,31.6,0.28,0.16,0.25,0.03,0.09,0.16,0,0.29,0.16,0.44,0.25,0.41,Matches,46907171
1538,Jean-Victor Makengo,fr FRA,MF,Caen,fr Ligue 1,18,1998,17,9,877,9.7,0,0,0,0,0,0.21,0,0,0,0,0,0,Matches,22bfb57e
1539,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,24,1991,8,7,678,7.5,0.13,0,0.13,0,0,0.13,0,0.13,0,0.13,0.13,0.13,Matches,16b9d5cf
1540,Steed Malbranque,fr FRA,MF,Caen,fr Ligue 1,36,1980,13,3,370,4.1,0,0,0,0,0,0.49,0,0,0,0,0,0,Matches,e3df61bc
1541,Malcom,br BRA,FWMF,Bordeaux,fr Ligue 1,19,1997,37,33,2728,30.3,0.23,0.13,0.23,0,0.03,0.07,0,0.23,0.13,0.36,0.23,0.36,Matches,6853490f
1542,Kévin Malcuit,ma MAR,DFMF,Saint-Étienne,fr Ligue 1,25,1991,25,23,2092,23.2,0,0.09,0,0,0,0.17,0.09,0,0.09,0.09,0,0.09,Matches,d6a889ea
1543,Aly Mallé,ml MLI,MFFW,Granada,es La Liga,18,1998,11,6,508,5.6,0,0,0,0,0,0.36,0,0,0,0,0,0,Matches,c50db9b5
1544,Yunus Mallı,tr TUR,MF,Mainz 05,de Bundesliga,24,1992,16,15,1376,15.3,0.39,0.39,0.2,0.2,0.2,0,0,0.39,0.39,0.78,0.2,0.59,Matches,f3722c97
1545,Yunus Mallı,tr TUR,MFFW,Wolfsburg,de Bundesliga,24,1992,16,13,1175,13.1,0.08,0.08,0.08,0,0,0.08,0,0.08,0.08,0.15,0.08,0.15,Matches,f3722c97
1546,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,25,1991,23,22,1988,22.1,0.09,0.05,0.09,0,0,0.45,0.05,0.09,0.05,0.14,0.09,0.14,Matches,cb574619
1547,Shaun Maloney,sct SCO,MF,Hull City,eng Premier League,33,1983,9,2,283,3.1,0.32,0.65,0.32,0,0,0,0,0.32,0.64,0.95,0.32,0.95,Matches,5.58E+238
1548,Emanuel Mammana,ar ARG,DF,Lyon,fr Ligue 1,20,1996,17,17,1514,16.8,0.06,0,0.06,0,0,0.18,0,0.06,0,0.06,0.06,0.06,Matches,7e927fda
1549,Rey Manaj,al ALB,FW,Pescara,it Serie A,19,1997,12,4,474,5.3,0.38,0,0.38,0,0,0.38,0,0.38,0,0.38,0.38,0.38,Matches,7703afb6
1550,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,27,1989,33,32,2865,31.8,0.03,0,0.03,0,0,0.16,0,0.03,0,0.03,0.03,0.03,Matches,c26a3918
1551,Steve Mandanda,fr FRA,GK,Crystal Palace,eng Premier League,31,1985,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1d2d5cc8
1552,Christophe Mandanne,fr FRA,FW,Nancy,fr Ligue 1,31,1985,20,9,932,10.4,0.1,0.1,0.1,0,0,0.19,0,0.1,0.1,0.19,0.1,0.19,Matches,45d08d38
1553,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,24,1991,26,25,2215,24.6,0.08,0.04,0.08,0,0,0.16,0,0.08,0.04,0.12,0.08,0.12,Matches,fbd6378b
1554,Georges Mandjeck,cm CMR,MF,Metz,fr Ligue 1,27,1988,29,27,2336,26,0.12,0,0.12,0,0,0.27,0,0.12,0,0.12,0.12,0.12,Matches,de343d38
1555,Rolando Mandragora,it ITA,MF,Juventus,it Serie A,19,1997,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c7259b83
1556,Mario Mandžukić,hr CRO,FWMF,Juventus,it Serie A,30,1986,34,28,2483,27.6,0.25,0.14,0.25,0,0,0.18,0,0.25,0.14,0.4,0.25,0.4,Matches,afa0d4e0
1557,Alexis Mané,sn SEN,MF,Guingamp,fr Ligue 1,19,1997,4,0,41,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,31314ae2
1558,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,24,1992,27,26,2235,24.8,0.52,0.2,0.52,0,0,0.16,0,0.52,0.2,0.72,0.52,0.72,Matches,c691bfe2
1559,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,25,1991,30,30,2644,29.4,0.07,0,0.07,0,0,0.37,0.03,0.07,0,0.07,0.07,0.07,Matches,f520049f
1560,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,29,1987,34,33,2844,31.6,0.09,0.19,0.03,0.06,0.06,0.09,0,0.09,0.19,0.28,0.03,0.22,Matches,c801616a
1561,Ousman Manneh,gm GAM,FW,Werder Bremen,de Bundesliga,19,1997,6,6,486,5.4,0.19,0,0.19,0,0,0.37,0,0.19,0,0.19,0.19,0.19,Matches,0b03d319
1562,Vito Mannone,it ITA,GK,Sunderland,eng Premier League,28,1988,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c4173f1a
1563,Kostas Manolas,gr GRE,DF,Roma,it Serie A,25,1991,33,32,2771,30.8,0,0.06,0,0,0,0.23,0,0,0.06,0.06,0,0.06,Matches,c707411f
1564,Javier Manquillo,es ESP,DFMF,Sunderland,eng Premier League,22,1994,20,15,1430,15.9,0.06,0,0.06,0,0,0.13,0,0.06,0,0.06,0.06,0.06,Matches,758dd7f0
1565,Martín Mantovani,ar ARG,DF,Leganés,es La Liga,32,1984,31,30,2697,30,0.03,0,0.03,0,0,0.3,0,0.03,0,0.03,0.03,0.03,Matches,4ffb647d
